,description,google_link,link,name,search,thumbnail
943,"We are so grateful for all of our backers and fans of Indivisible! ..... arrested by 
Immigration and Customs Enforcement in Jackson, Mississippi, on Wednesday ...",http://www.google.com/url?q=https://www.facebook.com/indivisiblefilm/&sa=U&ved=0ahUKEwjzreOjg4nTAhWl5oMKHRWADEIQFggqMAQ&usg=AFQjCNEvEHxIET3QPz4m7i7kM-Y9vF_vDQ,https://www.facebook.com/indivisiblefilm/,Indivisible - Home | Facebook,"Jackson , MS indivisible",
951,"This is the public Facebook page for Tallahassee Indivisible, a group based on 
the... ... Democratic Action Network of Tallahassee and North Florida. · March 27
 ...",http://www.google.com/url?q=https://www.facebook.com/indivisibletallahassee/&sa=U&ved=0ahUKEwj-nY-kg4nTAhXl7YMKHaQsBCIQFgggMAI&usg=AFQjCNFV2qddr8udpBmLJShs0na4p-K-Zw,https://www.facebook.com/indivisibletallahassee/,Tallahassee Indivisible - Home | Facebook,"Tallahassee , FL indivisible",
952,"This page is for announcing peaceful political actions, campaigns and 
demonstrations in ... Democratic Action Network of Tallahassee and North Florida 
shared Indivisible Guide's post. · March 30 at 9:49pm ·. Trump and Ryan may try 
another ...",http://www.google.com/url?q=https://www.facebook.com/ActionNetworkTallahassee/&sa=U&ved=0ahUKEwj-nY-kg4nTAhXl7YMKHaQsBCIQFgglMAM&usg=AFQjCNHI77GfosZte8ZSs1P0rCukXMyflw,https://www.facebook.com/ActionNetworkTallahassee/,Democratic Action Network of Tallahassee and North Florida - Home ...,"Tallahassee , FL indivisible",
953,Concerned about where the country is heading? You're not alone. Join others ...,http://www.google.com/url?q=https://www.meetup.com/Resist-Tallahassee/&sa=U&ved=0ahUKEwj-nY-kg4nTAhXl7YMKHaQsBCIQFggqMAQ&usg=AFQjCNEROc8_E3HzcIdUSLtGPZ3DnW5-6g,https://www.meetup.com/Resist-Tallahassee/,"#Resist: Tallahassee (Tallahassee, FL) | Meetup","Tallahassee , FL indivisible",
959,"Hosted by Indivisible Aurora ... 555 S Eola Rd, Aurora, IL 60504-8986, United 
States ... Indivisible Aurora is a community in Illinois focused on activating local ...",http://www.google.com/url?q=https://www.facebook.com/events/248512128938524/%3Facontext%3D%257B%2522ref%2522%253A%252298%2522%252C%2522action_history%2522%253A%2522null%2522%257D&sa=U&ved=0ahUKEwivu8Ckg4nTAhUK4IMKHa2LDMQQFggUMAA&usg=AFQjCNFII-LlqijwfCje17Ah4TosGsbw1A,https://www.facebook.com/events/248512128938524/?acontext=%7B%22ref%22%3A%2298%22%2C%22action_history%22%3A%22null%22%7D,Indivisible Aurora Kickoff Meeting - Facebook,"Aurora , IL indivisible",
960,"Indivisible Aurora. 239 likes · 64 talking about this. Indivisible Aurora is a 
community in Illinois focused on activating local progressive political...",http://www.google.com/url?q=https://www.facebook.com/IndivisibleAurora/&sa=U&ved=0ahUKEwivu8Ckg4nTAhUK4IMKHa2LDMQQFggZMAE&usg=AFQjCNFQpoZrHcdOoDV8OkoH3JL_wgFAEg,https://www.facebook.com/IndivisibleAurora/,Indivisible Aurora - Home | Facebook,"Aurora , IL indivisible",
963,"Feb 23, 2017 ... Indivisible Chicago ... Bill Foster District Office - Suite 204 2711 East New York 
Street Aurora, IL, 60502 United States. drop in of thanks. 0 Likes.",http://www.google.com/url?q=https://www.indivisiblechicago.com/dayofaction/2017/2/23/statewide-day-of-action-11th-congressional-district-bill-foster&sa=U&ved=0ahUKEwivu8Ckg4nTAhUK4IMKHa2LDMQQFggpMAQ&usg=AFQjCNHaA02A2497i_ARuwx64FDTp3j1Dg,https://www.indivisiblechicago.com/dayofaction/2017/2/23/statewide-day-of-action-11th-congressional-district-bill-foster,Statewide Day of Action! 11th Congressional District - Bill Foster ...,"Aurora , IL indivisible",
968,"Fox Valley Business Network - Aurora Business Unit. We're 949 ... Dynamic 
Professional Women's Network Illinois DPWN. We're 708 ... Indivisible Kane 
County.",http://www.google.com/url?q=https://www.meetup.com/cities/us/60505/&sa=U&ved=0ahUKEwivu8Ckg4nTAhUK4IMKHa2LDMQQFghFMAk&usg=AFQjCNGvBcVBmqdtf88DWUxnEgEQX-QzYQ,https://www.meetup.com/cities/us/60505/,"Meetups near Aurora, Illinois | Meetup","Aurora , IL indivisible",
969,"We are associated with the broader ""Indivisible"" movement -- a nationwide ... This 
group is specifically for residents of California's 8th Congressional District.",http://www.google.com/url?q=https://www.meetup.com/Indivisible-San-Bernardino-Mountains/&sa=U&ved=0ahUKEwiPoO6kg4nTAhWG14MKHTxLDKMQFggUMAA&usg=AFQjCNG2Jf3ix5snpQuAjGZHXpOVzMJE6w,https://www.meetup.com/Indivisible-San-Bernardino-Mountains/,"Indivisible San Bernardino Mountains (Crestline, CA) | Meetup","Ontario , CA indivisible",
972,"More than a Town Hall, this is the third of five Listening Project meetings ...",http://www.google.com/url?q=https://indivisibleca-d39.org/eventsingle/d39-listening-project-chino-mimis-cafe-630pm/&sa=U&ved=0ahUKEwiPoO6kg4nTAhWG14MKHTxLDKMQFggkMAM&usg=AFQjCNHgUFvuc5TMFBWhwDhDbHM_zINN3g,https://indivisibleca-d39.org/eventsingle/d39-listening-project-chino-mimis-cafe-630pm/,D39 Listening Project in Chino at Mimi's Cafe at ... - indivisible ca-d39,"Ontario , CA indivisible",
979,"Public (Weaver) Library, 41 Grove Avenue, East Providence Guest Speaker: Rep. 
Aaron Regunberg Tuesday, April 4, 7PM – Cranston Meeting Location: Corner ...",http://www.google.com/url?q=http://indivisibleri.com/%3Fpage_id%3D153&sa=U&ved=0ahUKEwju856lg4nTAhWJ14MKHVZqAmEQFggUMAA&usg=AFQjCNH_I0CMNCFqpZrNCKQ8xKmmAyLALA,http://indivisibleri.com/?page_id=153,Indivisible Meetings | Indivisible RI,"Providence , RI indivisible",
985,"Mar 8, 2017 ... From https://www.facebook.com/events/1385141954881432/ : We will discuss 
details of what the Indivisible movement is all about, what we do, ...",http://www.google.com/url?q=https://www.meetup.com/Resist-Providence/events/238090992/&sa=U&ved=0ahUKEwju856lg4nTAhWJ14MKHVZqAmEQFgg1MAY&usg=AFQjCNFSxhoCLkp6iinVBj9wOvpGrUQWtQ,https://www.meetup.com/Resist-Providence/events/238090992/,Cranston: Indivisible RI Informational Meeting - #Resist: Providence ...,"Providence , RI indivisible",
987,"IndiVISIBLE was not just a one-time theme, but a vision for the future as we all ... 
RI Pride learned of the Community Safety Act (CSA), put forth in Providence by ...",http://www.google.com/url?q=https://www.facebook.com/CommunitySafetyAct/posts/1033439146728284&sa=U&ved=0ahUKEwju856lg4nTAhWJ14MKHVZqAmEQFghBMAg&usg=AFQjCNENNlFM45DGMIdZ5MZEw4tfXk_-lg,https://www.facebook.com/CommunitySafetyAct/posts/1033439146728284,"""During our 40th Anniversary in 2016, it... - Community Safety Act ...","Providence , RI indivisible",
988,"Local Indivisible group associated with IndivisibleRI and the Indivisible 
movement. ... Serving Bristol, Warren, Barrington, and Riverside, Rhode Island. 
Working Together to ... Public (Weaver) Library, 41 Grove Avenue, East 
Providence",http://www.google.com/url?q=http://indivisibleri-eb.com/&sa=U&ved=0ahUKEwju856lg4nTAhWJ14MKHVZqAmEQFghGMAk&usg=AFQjCNF0OLAuQMstWPqO8lLoAeEmXc818w,http://indivisibleri-eb.com/,Indivisible RI East Bay,"Providence , RI indivisible",
989,"Indivisible KS Meeting. February 16 · 6:30 PM. Winsteads - New Location. This 
still says speakers TBA at this point. I will try to watch and update if they add more
 ...",http://www.google.com/url?q=https://www.meetup.com/Resist-Overland-Park/events/237665266/&sa=U&ved=0ahUKEwjfsb-lg4nTAhXK6YMKHZIOCaoQFggUMAA&usg=AFQjCNHZsg17UTuubdMPdJ4tbxcS3Tt-zg,https://www.meetup.com/Resist-Overland-Park/events/237665266/,"Indivisible KS Meeting - #Resist: Overland Park (Overland Park, KS ...","Overland Park , KS indivisible",
991,"KS congressional district 3 coming together to organize and take action in 
opposition to the ... Sun 1:00 PM CDT · Central Resource Library · Overland Park, 
KS.",http://www.google.com/url?q=https://www.facebook.com/IndivisibleKS/&sa=U&ved=0ahUKEwjfsb-lg4nTAhXK6YMKHZIOCaoQFggcMAI&usg=AFQjCNH01SdJAjytzbej6iLeteT0viKfVQ,https://www.facebook.com/IndivisibleKS/,Indivisible KS-3 - Home | Facebook,"Overland Park , KS indivisible",
992,"Feb 15, 2017 ... Constituent Town Hall (Kansas); Overland Park Christian Church, 7600 W 75th St
, Overland Park, KS 66204; Guests: Kansas Representatives ...",http://www.google.com/url?q=http://www.indivisiblekc.com/events.html&sa=U&ved=0ahUKEwjfsb-lg4nTAhXK6YMKHZIOCaoQFgghMAM&usg=AFQjCNGUD5T7v4D8Ma7ONZTG2wQgET28fg,http://www.indivisiblekc.com/events.html,Indivisible Kansas City - Events,"Overland Park , KS indivisible",
993,"Welcome to Indivisible Kansas City Grassroots. Issues-focused. Multi-partisan. 
You call it resistance. We call it democracy. Join Us!",http://www.google.com/url?q=http://www.indivisiblekc.com/&sa=U&ved=0ahUKEwjfsb-lg4nTAhXK6YMKHZIOCaoQFggnMAQ&usg=AFQjCNFg_TmvAjb5QrrxwKVYNcwQOGkmFg,http://www.indivisiblekc.com/,Indivisible Kansas City - Home,"Overland Park , KS indivisible",
996,"Jerry Moran Office Visit - #ResistTrumpTuesdays. Tuesday, April 4. 10:00AM - 11:
00AM Jerry Moran's Office 23600 College Blvd. Suite 201, KS, 66061.",http://www.google.com/url?q=http://indivisibleks.org/&sa=U&ved=0ahUKEwjfsb-lg4nTAhXK6YMKHZIOCaoQFgg3MAc&usg=AFQjCNE3aSBhdukViKNF5CPg-gdkWV6aGA,http://indivisibleks.org/,Indivisible Kansas,"Overland Park , KS indivisible",
1001,"We are associated with the broader ""Indivisible"" movement -- a nationwide ... This 
group is specifically for residents of California's 8th Congressional District.",http://www.google.com/url?q=https://www.meetup.com/Indivisible-San-Bernardino-Mountains/&sa=U&ved=0ahUKEwivyu2lg4nTAhUk9IMKHWusA9cQFggfMAI&usg=AFQjCNG2Jf3ix5snpQuAjGZHXpOVzMJE6w,https://www.meetup.com/Indivisible-San-Bernardino-Mountains/,"Indivisible San Bernardino Mountains (Crestline, CA) | Meetup","Rancho Cucamonga , CA indivisible",
1005,"More than a Town Hall, this is the third of five Listening Project meetings ...",http://www.google.com/url?q=https://indivisibleca-d39.org/eventsingle/d39-listening-project-chino-mimis-cafe-630pm/&sa=U&ved=0ahUKEwivyu2lg4nTAhUk9IMKHWusA9cQFgg1MAY&usg=AFQjCNHgUFvuc5TMFBWhwDhDbHM_zINN3g,https://indivisibleca-d39.org/eventsingle/d39-listening-project-chino-mimis-cafe-630pm/,D39 Listening Project in Chino at Mimi's Cafe at ... - indivisible ca-d39,"Rancho Cucamonga , CA indivisible",
1006,"4 days ago ... More than a Town Hall, this is the third of five Listening Project meetings brought 
to you by Indivisible CA D-39 which are designed to create a ...",http://www.google.com/url?q=https://indivisibleca-d39.org/2017/03/29/event-listening-project-chino-mimis-cafe-tuesday-42517-630pm/&sa=U&ved=0ahUKEwivyu2lg4nTAhUk9IMKHWusA9cQFgg9MAc&usg=AFQjCNGXcAimQtZh6tg0skVDA2oMfhr86Q,https://indivisibleca-d39.org/2017/03/29/event-listening-project-chino-mimis-cafe-tuesday-42517-630pm/,Event: Listening Project in Chino at Mimi's Cafe ... - indivisible ca-d39,"Rancho Cucamonga , CA indivisible",
1007,We will visit Rep. Royce's Brea office as a group. More specific information ...,http://www.google.com/url?q=https://indivisibleca-d39.org/eventsingle/visit-rep-royces-brea-office-2/&sa=U&ved=0ahUKEwivyu2lg4nTAhUk9IMKHWusA9cQFghDMAg&usg=AFQjCNFNehFpeaTrr6wL3MXD7Quk-5cSiw,https://indivisibleca-d39.org/eventsingle/visit-rep-royces-brea-office-2/,Visit to Rep. Royce's Brea Office at 12:00PM - INDIVISIBLE CA-D39,"Rancho Cucamonga , CA indivisible",
1009,"We are a coalition of Tennessee's District 3 Indivisible groups, part of a ... Tue 5:
30 PM EDT · The University of Tennessee at Chattanooga · Chattanooga, TN.",http://www.google.com/url?q=https://www.facebook.com/indivisibletn3/&sa=U&ved=0ahUKEwiasKWmg4nTAhVHxoMKHSfDChkQFggUMAA&usg=AFQjCNH2o2uMAozzIJ6WOGFRHyyX2mZgXw,https://www.facebook.com/indivisibletn3/,Indivisible TN3 Coalition - Home | Facebook,"Chattanooga , TN indivisible",
1010,"Indivisible Middle Tennessee. 1357 likes · 124 talking about this. We stand for the 
well-being of all Tennesseans and against any governmental action...",http://www.google.com/url?q=https://www.facebook.com/IndivisibleMiddleTennessee/&sa=U&ved=0ahUKEwiasKWmg4nTAhVHxoMKHSfDChkQFggZMAE&usg=AFQjCNGBu-LZtT-WUupVTO-jJzLM4A_gQg,https://www.facebook.com/IndivisibleMiddleTennessee/,Indivisible Middle Tennessee - Home | Facebook,"Chattanooga , TN indivisible",
1011,"Indivisible Tennessee is not party-affiliated. We are committed to mobilizing 
organizations, coalitions, community groups, and individuals, and we are vocal 
allies ...",http://www.google.com/url?q=http://indivisibletennessee.com/&sa=U&ved=0ahUKEwiasKWmg4nTAhVHxoMKHSfDChkQFggeMAI&usg=AFQjCNFlNNRmo4FfPsplxwaMIxjMqcZfBw,http://indivisibletennessee.com/,Indivisible Tennessee – Resisting In The Age Of Trump,"Chattanooga , TN indivisible",
1019,Indivisible North San Diego County is a group for those who are interested ...,http://www.google.com/url?q=https://www.meetup.com/indivisibleNSDC/&sa=U&ved=0ahUKEwi_p9Cmg4nTAhUK2IMKHXD8BiAQFggUMAA&usg=AFQjCNGhoCI7B8gPjF1mRYUVVY35v23v9g,https://www.meetup.com/indivisibleNSDC/,"INDIVISIBLE North San Diego County (San Marcos, CA) | Meetup","Oceanside , CA indivisible",
1020,"of. Oceanside, CA. Groups · Calendar ... INDIVISIBLE North San Diego County. 
We're 1,089 ... Southern California Camping & Hiking Cooperative. We're 5,633 ...",http://www.google.com/url?q=https://www.meetup.com/cities/us/ca/oceanside/&sa=U&ved=0ahUKEwi_p9Cmg4nTAhUK2IMKHXD8BiAQFggeMAE&usg=AFQjCNFgYhM0OfLgpge0reMcyTmLveuGng,https://www.meetup.com/cities/us/ca/oceanside/,"Meetups near Oceanside, California | Meetup","Oceanside , CA indivisible",
1025,"Indivisible Ocean Hills is a local political action group committed to defending our 
democracy... ... March 13 at 7:33pm · Oceanside, CA ·. Indivisible Ocean Hills ...",http://www.google.com/url?q=https://www.facebook.com/IndivisibleOceanHills/%3Fhc_ref%3DPAGES_TIMELINE&sa=U&ved=0ahUKEwi_p9Cmg4nTAhUK2IMKHXD8BiAQFgg5MAY&usg=AFQjCNGCXFr9s-VjN5OLIckqxqMmXbIFkA,https://www.facebook.com/IndivisibleOceanHills/?hc_ref=PAGES_TIMELINE,Indivisible Ocean Hills | Facebook,"Oceanside , CA indivisible",
1033,"DAA Indivisible SCV shared March for Tax Returns - Worldwide's event. ..... Park 
by the Aquatic Center, 20840 Centre Pointe Pkwy, Santa Clarita, CA 91350.",http://www.google.com/url?q=https://www.facebook.com/IndivisibleSCV/&sa=U&ved=0ahUKEwjFmv2mg4nTAhXCyoMKHWDTAm0QFggqMAQ&usg=AFQjCNFt1UkVvDdKKMQcfIhcpo21zCHVBw,https://www.facebook.com/IndivisibleSCV/,DAA Indivisible SCV - Home | Facebook,"Santa Clarita , CA indivisible",
1034,"Hosted by Democratic Alliance for Action of Santa Clarita - DAA ... Here's how 
Indivisible says to let our Senators know that we want them to do everything in 
their power to stop the Muslim ban. ... Political Organization · Santa Clarita, 
California.",http://www.google.com/url?q=https://www.facebook.com/events/1718697948420878/&sa=U&ved=0ahUKEwjFmv2mg4nTAhXCyoMKHWDTAm0QFggvMAU&usg=AFQjCNE2fZpVjrgNc2xbzuS6VSx01pGS1A,https://www.facebook.com/events/1718697948420878/,"Indivisible Actions - Jan 31, 2017 - Facebook","Santa Clarita , CA indivisible",
1037,"Check the Indivisible Guide's action calendar. ... Mon, Mar 20, 7pm: CA-25 United 
for Progress monthly meeting at Vincenzo's Pizza in Newhall; Sat, Mar 25, ...",http://www.google.com/url?q=http://www.indivisiblelosangeles.com/action.html&sa=U&ved=0ahUKEwjFmv2mg4nTAhXCyoMKHWDTAm0QFghAMAg&usg=AFQjCNFDTJTROxiT-s8rWbjDWTDrJ9_Ygw,http://www.indivisiblelosangeles.com/action.html,Action - Indivisible​​Los Angeles,"Santa Clarita , CA indivisible",
1039,"Find Meetups in Garden Grove, California about Movements and meet people in 
your local community who ... Indivisible OC 45 Tustin, Orange, Anaheim Hills.",http://www.google.com/url?q=https://www.meetup.com/cities/us/ca/garden_grove/movements/&sa=U&ved=0ahUKEwi4q6ung4nTAhVD7oMKHUt9CNwQFggUMAA&usg=AFQjCNE4KZBY9R2tR23qIqMxn9DmhowuIw,https://www.meetup.com/cities/us/ca/garden_grove/movements/,Movements Meetups in Garden Grove - Meetup,"Garden Grove , CA indivisible",
1040,"Mar 6, 2017 ... Find Meetups in Garden Grove, California about Movements and meet people ... 
Indivisible CA 48 (Newport, Huntington, Costa Mesa, Laguna).",http://www.google.com/url?q=https://www.meetup.com/cities/us/ca/garden_grove/events/government-politics/&sa=U&ved=0ahUKEwi4q6ung4nTAhVD7oMKHUt9CNwQFggZMAE&usg=AFQjCNGPkx3Bmv09UiCX5ZxP3yMnv4Vy1A,https://www.meetup.com/cities/us/ca/garden_grove/events/government-politics/,Movements & Politics - Meetup,"Garden Grove , CA indivisible",
1042,"Indivisible Long Beach CA. 544 likes · 109 talking about this. Standing together 
against Donald J Trump and political extremism in Long Beach, CA. We...",http://www.google.com/url?q=https://www.facebook.com/IndivisibleLongBeachCA/%3Fhc_ref%3DPAGES_TIMELINE%26fref%3Dnf&sa=U&ved=0ahUKEwi4q6ung4nTAhVD7oMKHUt9CNwQFgglMAM&usg=AFQjCNF_kTouImT-1fdbiUc1PhhMjJ5Mqg,https://www.facebook.com/IndivisibleLongBeachCA/?hc_ref=PAGES_TIMELINE&fref=nf,Indivisible Long Beach CA - Home | Facebook,"Garden Grove , CA indivisible",
1048,"This page will post announcements of Indivisible and Democratic Party events, to 
help... ... Jaime Herrera Beutler's Office in Vancouver, WA ... 2 events taking ...",http://www.google.com/url?q=https://www.facebook.com/IndivisibleCCW/&sa=U&ved=0ahUKEwiIhtung4nTAhVB6YMKHe4TCI0QFggUMAA&usg=AFQjCNGC9vsTIvFmUG0MPh_5CfmL2g4O7w,https://www.facebook.com/IndivisibleCCW/,Indivisible Clark County WA - Home | Facebook,"Vancouver , WA indivisible",
1049,"Indivisible Team for 3rd Congressional District in Washington State ... PLEASE 
CALL HER VANCOUVER OFFICE TODAY AND REQUEST THAT SHE ...",http://www.google.com/url?q=https://www.facebook.com/WA-3-Indivisible-Team-220871604988454/&sa=U&ved=0ahUKEwiIhtung4nTAhVB6YMKHe4TCI0QFggZMAE&usg=AFQjCNGBP5lJPT4oXFd8jHB4QhAksgehaQ,https://www.facebook.com/WA-3-Indivisible-Team-220871604988454/,WA-3 Indivisible Team - Home | Facebook,"Vancouver , WA indivisible",
1054,"ContactS. Washington, DC. 1130 Longworth HOB Washington, DC 20515. 
Phone: (202) 225-3536. Vancouver. O.O. Howard House (Officers' Row)",http://www.google.com/url?q=https://www.indivisiblewa.com/district-3/&sa=U&ved=0ahUKEwiIhtung4nTAhVB6YMKHe4TCI0QFgg1MAY&usg=AFQjCNHJtpYaiz5_teErjQYHLEZYBAnosg,https://www.indivisiblewa.com/district-3/,District 3 — INDIVISIBLE WA,"Vancouver , WA indivisible",
1057,Find Meetups and meet people in your local community who share your interests.,http://www.google.com/url?q=https://www.meetup.com/cities/us/wa/vancouver/&sa=U&ved=0ahUKEwiIhtung4nTAhVB6YMKHe4TCI0QFghFMAk&usg=AFQjCNEHJMOyb-SdK-AobAw9lyIsgPlnuw,https://www.meetup.com/cities/us/wa/vancouver/,"Meetups near Vancouver, Washington | Meetup","Vancouver , WA indivisible",
1059,"The Liberty Tree believes that we must be vigilant, visible and vocal. Our ...",http://www.google.com/url?q=https://www.meetup.com/DFWlibertytree/&sa=U&ved=0ahUKEwjfy4Sog4nTAhUs7YMKHSz5DskQFggaMAE&usg=AFQjCNHpGFGicFYnG4C45KudgH5A9n0lQw,https://www.meetup.com/DFWlibertytree/,"Indivisible (Liberty Tree) - DFW (Plano, TX) | Meetup","Grand Prairie , TX indivisible",
1060,"Meetups in Grand Prairie. These are just some of the ... 100 miles; any distance. 
of. Grand Prairie, TX .... Indivisible (Liberty Tree) - DFW. We're 678 Members.",http://www.google.com/url?q=https://www.meetup.com/cities/us/tx/grand_prairie/&sa=U&ved=0ahUKEwjfy4Sog4nTAhUs7YMKHSz5DskQFggmMAI&usg=AFQjCNG5vmE72dS130YnINub3pV21c4vHA,https://www.meetup.com/cities/us/tx/grand_prairie/,"Meetups near Grand Prairie, Texas | Meetup","Grand Prairie , TX indivisible",
1062,"We are Indivisible. We are organized, committed, and determined to protect our 
rights and the rights of our fellow Americans. Join us!",http://www.google.com/url?q=http://indivisibletx17.com/&sa=U&ved=0ahUKEwjfy4Sog4nTAhUs7YMKHSz5DskQFggwMAQ&usg=AFQjCNE4wh9SOnzJmN-5EmWQS4gNhcxUIQ,http://indivisibletx17.com/,Indivisible TX-17 – Indivisible in Texas's 17th Congressional District.,"Grand Prairie , TX indivisible",
