,bioguide_id,birthday,chamber,contact_form,crp_id,district,facebook_id,fax,fec_ids,first_name,gender,govtrack_id,icpsr_id,in_office,last_name,leadership_role,lis_id,middle_name,name_suffix,nickname,oc_email,ocd_id,office,other_names,party,phone,senate_class,state,state_name,state_rank,term_end,term_start,thomas_id,title,twitter_id,votesmart_id,website,youtube_id
349,L000565,1952-12-23,house,None,N00027741,2,DaveLoebsack,202-226-0757,[u'H6IA02146'],David,M,412209,20720,True,Loebsack,None,,None,None,None,Rep.Loebsack@opencongress.org,ocd-division/country:us/state:ia/cd:2,1527 Longworth House Office Building,,D,202-225-6576,,IA,Iowa,,2019-01-03,2017-01-03,01846,Rep,DaveLoebsack,68964,http://loebsack.house.gov,congressmanloebsack
350,L000554,1946-05-12,house,None,N00000851,2,FrankLoBiondo,202-225-3318,[u'H2NJ02037'],Frank,M,400244,29539,True,LoBiondo,None,,A.,None,None,Rep.Lobiondo@opencongress.org,ocd-division/country:us/state:nj/cd:2,2427 Rayburn House Office Building,,R,202-225-6572,,NJ,New Jersey,,2019-01-03,2017-01-03,00699,Rep,RepLoBiondo,21890,http://lobiondo.house.gov,USRepFrankLoBiondo
351,L000563,1966-07-15,house,None,N00027239,3,repdanlipinski,202-225-1012,[u'H4IL03077'],Daniel,M,400630,20508,True,Lipinski,None,,William,None,None,Rep.Lipinski@opencongress.org,ocd-division/country:us/state:il/cd:3,2346 Rayburn House Office Building,,D,202-225-5701,,IL,Illinois,,2019-01-03,2017-01-03,01781,Rep,RepLipinski,33692,https://lipinski.house.gov,lipinski03
352,L000287,1940-02-21,house,None,N00002577,5,RepJohnLewis,202-225-0351,[u'H6GA05217'],John,M,400240,15431,True,Lewis,None,,R.,None,None,Rep.Johnlewis@opencongress.org,ocd-division/country:us/state:ga/cd:5,343 Cannon House Office Building,,D,202-225-3801,,GA,Georgia,,2019-01-03,2017-01-03,00688,Rep,RepJohnLewis,26820,https://johnlewis.house.gov,repjohnlewis
353,L000263,1931-09-06,house,None,N00003950,9,RepSandyLevin,202-226-1033,[u'H2MI17023'],Sander,M,400238,15033,True,Levin,None,,M.,None,None,Rep.Levin@opencongress.org,ocd-division/country:us/state:mi/cd:9,1236 Longworth House Office Building,,D,202-225-4961,,MI,Michigan,,2019-01-03,2017-01-03,00683,Rep,RepSandyLevin,26918,http://levin.house.gov,mi12yes
354,L000577,1971-06-04,senate,https://www.lee.senate.gov/public/index.cfm/contact,N00031696,None,senatormikelee,None,[u'S0UT00165'],Mike,M,412495,41110,True,Lee,None,S346,None,None,None,Sen.Lee@opencongress.org,ocd-division/country:us/state:ut,361a Russell Senate Office Building,,R,202-224-5444,3,UT,Utah,junior,2023-01-03,2017-01-03,02080,Sen,SenMikeLee,66395,https://www.lee.senate.gov/public,senatormikelee
355,L000551,1946-07-16,house,None,N00008046,13,RepBarbaraLee,202-225-9817,[u'H8CA09060'],Barbara,F,400237,29778,True,Lee,None,,None,None,None,Rep.Lee@opencongress.org,ocd-division/country:us/state:ca/cd:13,2267 Rayburn House Office Building,,D,202-225-2661,,CA,California,,2019-01-03,2017-01-03,01501,Rep,RepBarbaraLee,8315,https://lee.house.gov,RepLee
356,L000174,1940-03-31,senate,https://www.leahy.senate.gov/contact/,N00009918,None,SenatorPatrickLeahy,202-224-3479,[u'S4VT00017'],Patrick,M,300065,14307,True,Leahy,None,S057,J.,None,None,Sen.Leahy@opencongress.org,ocd-division/country:us/state:vt,437 Russell Senate Office Building,,D,202-224-4242,3,VT,Vermont,senior,2023-01-03,2017-01-03,01383,Sen,SenatorLeahy,53353,https://www.leahy.senate.gov,SenatorPatrickLeahy
357,L000566,1956-04-18,house,None,N00012233,5,boblatta,202-225-1985,[u'H8OH05036'],Robert,M,412256,20755,True,Latta,None,,E.,None,None,Rep.Latta@opencongress.org,ocd-division/country:us/state:oh/cd:5,2448 Rayburn House Office Building,,R,202-225-6405,,OH,Ohio,,2019-01-03,2017-01-03,01885,Rep,BobLatta,9926,http://latta.house.gov,CongressmanBobLatta
358,L000557,1948-07-22,house,None,N00000575,1,RepJohnLarson,202-225-1031,[u'H8CT01046'],John,M,400233,29908,True,Larson,None,,B.,None,None,Rep.Larson@opencongress.org,ocd-division/country:us/state:ct/cd:1,1501 Longworth House Office Building,,D,202-225-2265,,CT,Connecticut,,2019-01-03,2017-01-03,01583,Rep,RepJohnLarson,17188,https://larson.house.gov,RepJohnLarson
359,L000560,1965-06-15,house,None,N00009759,2,RepRickLarsen,202-225-4420,[u'H0WA02080'],Rick,M,400232,20145,True,Larsen,None,,None,None,None,Rep.Larsen@opencongress.org,ocd-division/country:us/state:wa/cd:2,2113 Rayburn House Office Building,,D,202-225-2605,,WA,Washington,,2019-01-03,2017-01-03,01675,Rep,RepRickLarsen,56231,http://larsen.house.gov,congressmanlarsen
360,L000575,1968-03-04,senate,http://www.lankford.senate.gov/contact/email,N00031129,None,SenatorLankford,None,"[u'H0OK05114', u'S4OK00232']",James,M,412464,21166,True,Lankford,None,S378,None,None,None,Sen.Lankford@opencongress.org,ocd-division/country:us/state:ok,316 Hart Senate Office Building,,R,202-224-5754,3,OK,Oklahoma,junior,2023-01-03,2017-01-03,02050,Sen,SenatorLankford,124938,https://www.lankford.senate.gov,SenatorLankford
361,L000559,1964-04-22,house,None,N00009724,2,CongressmanJimLangevin,202-225-5976,[u'H0RI02139'],James,M,400230,20136,True,Langevin,None,,R.,None,Jim,Rep.Langevin@opencongress.org,ocd-division/country:us/state:ri/cd:2,2077 Rayburn House Office Building,,D,202-225-2735,,RI,Rhode Island,,2019-01-03,2017-01-03,01668,Rep,JimLangevin,55787,http://langevin.house.gov,jimlangevin
362,L000567,1952-06-25,house,None,N00000898,7,CongressmanLance,202-225-9460,"[u'H6NJ12136', u'H8NJ07124']",Leonard,M,412290,20929,True,Lance,None,,None,None,None,Rep.Lance@opencongress.org,ocd-division/country:us/state:nj/cd:7,2352 Rayburn House Office Building,,R,202-225-5361,,NJ,New Jersey,,2019-01-03,2017-01-03,01936,Rep,RepLanceNJ7,4443,http://lance.house.gov,CongressmanLance
363,L000564,1954-05-24,house,None,N00028133,5,CongressmanDougLamborn,202-226-2638,[u'H6CO05159'],Doug,M,412191,20704,True,Lamborn,None,,None,None,None,Rep.Lamborn@opencongress.org,ocd-division/country:us/state:co/cd:5,2402 Rayburn House Office Building,,R,202-225-4422,,CO,Colorado,,2019-01-03,2017-01-03,01834,Rep,RepDLamborn,2698,http://lamborn.house.gov,CongressmanLamborn
364,L000573,1967-12-08,house,None,N00031377,1,raul.r.labrador,202-225-3029,[u'H0ID01253'],Raúl,M,412419,21125,True,Labrador,None,,R.,None,None,Rep.Labrador@opencongress.org,ocd-division/country:us/state:id/cd:1,1523 Longworth House Office Building,,R,202-225-6611,,ID,Idaho,,2019-01-03,2017-01-03,02011,Rep,Raul_Labrador,57391,https://labrador.house.gov,RepLabrador
365,K000378,1978-02-27,house,None,N00030667,16,RepKinzinger,202-225-3521,[u'H0IL11052'],Adam,M,412421,21128,True,Kinzinger,None,,None,None,None,Rep.Kinzinger@opencongress.org,ocd-division/country:us/state:il/cd:16,2245 Rayburn House Office Building,,R,202-225-3635,,IL,Illinois,,2019-01-03,2017-01-03,02014,Rep,RepKinzinger,116559,http://kinzinger.house.gov,RepAdamKinzinger
366,K000362,1949-05-28,house,None,N00025237,4,stevekingia,202-225-3193,[u'H2IA05072'],Steve,M,400220,20325,True,King,None,,A.,None,None,Rep.Steveking@opencongress.org,ocd-division/country:us/state:ia/cd:4,2210 Rayburn House Office Building,,R,202-225-4426,,IA,Iowa,,2019-01-03,2017-01-03,01724,Rep,SteveKingIA,10853,https://steveking.house.gov,stevekingia
367,K000210,1944-04-05,house,None,N00001193,2,None,202-226-2279,[u'H2NY03089'],Peter,M,400219,29375,True,King,None,,T.,None,Pete,Rep.Peteking@opencongress.org,ocd-division/country:us/state:ny/cd:2,339 Cannon House Office Building,,R,202-225-7896,,NY,New York,,2019-01-03,2017-01-03,00635,Rep,RepPeteKing,26968,http://peteking.house.gov,RepPeterKing
368,K000188,1963-03-16,house,None,N00004403,3,repronkind,202-225-5739,[u'H6WI03099'],Ron,M,400218,29769,True,Kind,None,,James,None,None,Rep.Kind@opencongress.org,ocd-division/country:us/state:wi/cd:3,1502 Longworth House Office Building,,D,202-225-5506,,WI,Wisconsin,,2019-01-03,2017-01-03,01498,Rep,RepRonKind,630,https://kind.house.gov,RepRonKind
369,K000376,1948-05-10,house,None,N00031647,3,191056827594903,202-225-3103,[u'H0PA03271'],Mike,M,412465,21167,True,Kelly,None,,None,None,None,Rep.Kelly@opencongress.org,ocd-division/country:us/state:pa/cd:3,1707 Longworth House Office Building,,R,202-225-5406,,PA,Pennsylvania,,2019-01-03,2017-01-03,02051,Rep,MikeKellyPA,119463,http://kelly.house.gov,repmikekelly
370,K000375,1952-09-06,house,None,N00031933,9,Congressman.Keating,202-225-5658,[u'H0MA10082'],William,M,412435,21140,True,Keating,None,,R.,None,None,Rep.Keating@opencongress.org,ocd-division/country:us/state:ma/cd:9,2351 Rayburn House Office Building,,D,202-225-3111,,MA,Massachusetts,,2019-01-03,2017-01-03,02025,Rep,USRepKeating,4743,https://keating.house.gov,RepBillKeating
371,K000009,1946-06-17,house,None,N00003522,9,RepresentativeMarcyKaptur,202-225-7711,[u'H2OH09031'],Marcy,F,400211,15029,True,Kaptur,None,,None,None,None,Rep.Kaptur@opencongress.org,ocd-division/country:us/state:oh/cd:9,2186 Rayburn House Office Building,,D,202-225-4146,,OH,Ohio,,2019-01-03,2017-01-03,00616,Rep,RepMarcyKaptur,27016,https://kaptur.house.gov,USRepMarcyKaptur
372,J000289,1964-02-17,house,None,N00027894,4,repjimjordan,202-226-0577,[u'H6OH04082'],Jim,M,412226,20738,True,Jordan,None,,None,None,None,Rep.Jordan@opencongress.org,ocd-division/country:us/state:oh/cd:4,2056 Rayburn House Office Building,,R,202-225-2676,,OH,Ohio,,2019-01-03,2017-01-03,01868,Rep,Jim_Jordan,8158,http://jordan.house.gov,RepJimJordan
373,J000255,1943-02-10,house,None,N00002299,3,15083070102,202-225-3286,[u'H2NC01081'],Walter,M,400209,29546,True,Jones,None,,B.,Jr.,None,Rep.Jones@opencongress.org,ocd-division/country:us/state:nc/cd:3,2333 Rayburn House Office Building,,R,202-225-3415,,NC,North Carolina,,2019-01-03,2017-01-03,00612,Rep,RepWalterJones,21785,http://jones.house.gov,RepWalterJones
374,J000174,1930-10-11,house,None,N00008028,3,RepSamJohnson,202-225-1485,[u'H2TX03118'],Sam,M,400206,29143,True,Johnson,None,,Robert,None,None,Rep.Samjohnson@opencongress.org,ocd-division/country:us/state:tx/cd:3,2304 Rayburn House Office Building,,R,202-225-4201,,TX,Texas,,2019-01-03,2017-01-03,00603,Rep,SamsPressShop,27079,http://samjohnson.house.gov,RepSamJohnson
375,J000293,1955-04-08,senate,https://www.ronjohnson.senate.gov/public/index.cfm/email-the-senator,N00032546,None,senronjohnson,920-230-7262,[u'S0WI00197'],Ron,M,412496,41111,True,Johnson,None,S345,None,None,None,Sen.Ronjohnson@opencongress.org,ocd-division/country:us/state:wi,328 Hart Senate Office Building,,R,202-224-5323,3,WI,Wisconsin,senior,2023-01-03,2017-01-03,02086,Sen,SenRonJohnson,126217,https://www.ronjohnson.senate.gov,SenatorRonJohnson
376,J000288,1954-10-02,house,None,N00027848,4,115356957005,202-226-0691,[u'H6GA04129'],Henry,M,412199,20712,True,Johnson,None,,C.,Jr.,Hank,Rep.Hankjohnson@opencongress.org,ocd-division/country:us/state:ga/cd:4,2240 Rayburn House Office Building,,D,202-225-1605,,GA,Georgia,,2019-01-03,2017-01-03,01843,Rep,RepHankJohnson,68070,https://hankjohnson.house.gov,RepHankJohnson
377,J000126,1935-12-03,house,None,N00008122,30,CongresswomanEBJtx30,202-226-1477,[u'H2TX00015'],Eddie,F,400204,39305,True,Johnson,None,,Bernice,None,None,Rep.Ebjohnson@opencongress.org,ocd-division/country:us/state:tx/cd:30,2468 Rayburn House Office Building,,D,202-225-8885,,TX,Texas,,2019-01-03,2017-01-03,00599,Rep,RepEBJ,27098,http://ebjohnson.house.gov,RepEddieBJohnson
378,J000292,1954-11-10,house,None,N00032088,6,RepBillJohnson,202-225-5907,[u'H0OH06189'],Bill,M,412460,21162,True,Johnson,None,,None,None,None,Rep.Billjohnson@opencongress.org,ocd-division/country:us/state:oh/cd:6,1710 Longworth House Office Building,,R,202-225-5705,,OH,Ohio,,2019-01-03,2017-01-03,02046,Rep,RepBillJohnson,120649,http://billjohnson.house.gov,RepBillJohnson
379,J000290,1963-06-10,house,None,N00029077,2,replynnjenkins,202-225-7986,[u'H8KS02090'],Lynn,F,412284,20915,True,Jenkins,None,,None,None,None,Rep.Lynnjenkins@opencongress.org,ocd-division/country:us/state:ks/cd:2,1526 Longworth House Office Building,,R,202-225-6601,,KS,Kansas,,2019-01-03,2017-01-03,01921,Rep,RepLynnJenkins,18594,https://lynnjenkins.house.gov,RepLynnJenkins
380,J000032,1950-01-12,house,None,N00005818,18,CongresswomanSheilaJacksonLee,202-225-3317,[u'H4TX18054'],Sheila,F,400199,29573,True,Jackson Lee,None,,None,None,None,Rep.Jacksonlee@opencongress.org,ocd-division/country:us/state:tx/cd:18,2187 Rayburn House Office Building,,D,202-225-3816,,TX,Texas,,2019-01-03,2017-01-03,00588,Rep,JacksonLeeTX18,21692,http://jacksonlee.house.gov,TX18SJL
381,I000056,1953-11-01,house,None,N00007017,49,darrellissa,202-225-3303,"[u'H0CA48024', u'S8CA00135']",Darrell,M,400196,20107,True,Issa,None,,E.,None,None,Rep.Issa@opencongress.org,ocd-division/country:us/state:ca/cd:49,2269 Rayburn House Office Building,,R,202-225-3906,,CA,California,,2019-01-03,2017-01-03,01640,Rep,DarrellIssa,16553,https://issa.house.gov,repdarrellissa
382,I000055,1944-12-28,senate,https://www.isakson.senate.gov/public/index.cfm/email-me,N00002593,None,None,202-228-0724,"[u'S6GA00119', u'H8GA06146']",John,M,400194,29909,True,Isakson,None,S305,H.,None,Johnny,Sen.Isakson@opencongress.org,ocd-division/country:us/state:ga,131 Russell Senate Office Building,,R,202-224-3643,3,GA,Georgia,senior,2023-01-03,2017-01-03,01608,Sen,SenatorIsakson,1721,https://www.isakson.senate.gov,SenatorIsakson
383,H001048,1976-12-07,house,None,N00029258,50,DuncanHunter,202-225-0235,[u'H8CA52052'],Duncan,M,412283,20963,True,Hunter,None,,D.,None,None,Rep.Hunter@opencongress.org,ocd-division/country:us/state:ca/cd:50,2429 Rayburn House Office Building,,R,202-225-5672,,CA,California,,2019-01-03,2017-01-03,01909,Rep,Rep_Hunter,104308,https://hunter.house.gov,CongressmanHunter
384,H001059,1966-03-01,house,None,N00031104,14,RepHultgren,202-225-0697,[u'H0IL14080'],Randy,M,412422,21129,True,Hultgren,None,,None,None,None,Rep.Hultgren@opencongress.org,ocd-division/country:us/state:il/cd:14,2455 Rayburn House Office Building,,R,202-225-2976,,IL,Illinois,,2019-01-03,2017-01-03,02015,Rep,RepHultgren,18199,http://hultgren.house.gov,rephultgren
385,H001058,1969-01-31,house,None,N00030673,2,RepHuizenga,202-226-0779,[u'H0MI02094'],Bill,M,412437,21142,True,Huizenga,None,,None,None,None,Rep.Huizenga@opencongress.org,ocd-division/country:us/state:mi/cd:2,2232 Rayburn House Office Building,,R,202-225-4401,,MI,Michigan,,2019-01-03,2017-01-03,02028,Rep,RepHuizenga,38351,http://huizenga.house.gov,RepHuizenga
386,H000874,1939-06-14,house,None,N00001821,5,WhipHoyer,202-225-4300,[u'H2MD05155'],Steny,M,400189,14873,True,Hoyer,Minority Whip,,H.,None,None,Rep.Hoyer@opencongress.org,ocd-division/country:us/state:md/cd:5,1705 Longworth House Office Building,,D,202-225-4131,,MD,Maryland,,2019-01-03,2017-01-03,00566,Rep,WhipHoyer,26890,https://hoyer.house.gov,LeaderHoyer
387,H001061,1957-03-13,senate,http://www.hoeven.senate.gov/public/index.cfm/email-the-senator,N00031688,None,SenatorJohnHoeven,202-224-7999,[u'S0ND00093'],John,M,412494,41107,True,Hoeven,None,S344,None,None,None,Sen.Hoeven@opencongress.org,ocd-division/country:us/state:nd,338 Russell Senate Office Building,,R,202-224-2551,3,ND,North Dakota,senior,2023-01-03,2017-01-03,02079,Sen,SenJohnHoeven,41788,https://www.hoeven.senate.gov,senatorjohnhoevennd
388,H001042,1947-11-03,senate,https://www.hirono.senate.gov/contact,N00028139,None,senatorhirono,202-225-4987,"[u'H6HI02251', u'S2HI00106']",Mazie,F,412200,20713,True,Hirono,None,S361,K.,None,None,Sen.Hirono@opencongress.org,ocd-division/country:us/state:hi,730 Hart Senate Office Building,,D,202-224-6361,1,HI,Hawaii,junior,2019-01-03,2013-01-03,01844,Sen,MazieHirono,1677,https://www.hirono.senate.gov,CongresswomanHirono
389,H001047,1966-07-05,house,None,N00029070,4,CongressmanJimHimes,202-225-9629,[u'H8CT04172'],James,M,412282,20907,True,Himes,None,,A.,None,None,Rep.Himes@opencongress.org,ocd-division/country:us/state:ct/cd:4,1227 Longworth House Office Building,,D,202-225-5541,,CT,Connecticut,,2019-01-03,2017-01-03,01913,Rep,JAHimes,106744,https://himes.house.gov,congressmanhimes
390,H001038,1959-10-06,house,None,N00027060,26,RepBrianHiggins,202-226-0347,[u'H4NY27076'],Brian,M,400641,20519,True,Higgins,None,,M.,None,None,Rep.Higgins@opencongress.org,ocd-division/country:us/state:ny/cd:26,2459 Rayburn House Office Building,,D,202-225-3306,,NY,New York,,2019-01-03,2017-01-03,01794,Rep,RepBrianHiggins,23127,http://higgins.house.gov,CongressmanHiggins
391,H001056,1978-11-03,house,None,N00031559,3,herrerabeutler,202-225-3478,[u'H0WA03187'],Jaime,F,412486,21187,True,Herrera Beutler,None,,None,None,None,Rep.Herrerabeutler@opencongress.org,ocd-division/country:us/state:wa/cd:3,1107 Longworth House Office Building,,R,202-225-3536,,WA,Washington,,2019-01-03,2017-01-03,02071,Rep,HerreraBeutler,101907,http://herrerabeutler.house.gov,RepHerreraBeutler
392,H001036,1957-05-29,house,None,N00024922,5,RepHensarling,202-226-4888,[u'H2TX05121'],Jeb,M,400175,20352,True,Hensarling,None,,None,None,None,Rep.Hensarling@opencongress.org,ocd-division/country:us/state:tx/cd:5,2228 Rayburn House Office Building,,R,202-225-3484,,TX,Texas,,2019-01-03,2017-01-03,01749,Rep,RepHensarling,49827,http://hensarling.house.gov,repjebhensarling
393,H001046,1971-10-17,senate,http://www.heinrich.senate.gov/contact,N00029835,None,MartinHeinrich,202-225-4975,"[u'H8NM01224', u'S2NM00088']",Martin,M,412281,20930,True,Heinrich,None,S359,None,None,None,Sen.Heinrich@opencongress.org,ocd-division/country:us/state:nm,303 Hart Senate Office Building,,D,202-224-5521,1,NM,New Mexico,junior,2019-01-03,2013-01-03,01937,Sen,MartinHeinrich,74517,http://www.heinrich.senate.gov,SenMartinHeinrich
394,H000324,1936-09-05,house,None,N00002884,20,95696782238,202-225-1171,[u'H2FL23021'],Alcee,M,400170,29337,True,Hastings,None,,L.,None,None,Rep.Alceehastings@opencongress.org,ocd-division/country:us/state:fl/cd:20,2353 Rayburn House Office Building,,D,202-225-1313,,FL,Florida,,2019-01-03,2017-01-03,00511,Rep,RepHastingsFL,26798,http://alceehastings.house.gov,RepAlceeHastings
395,H001053,1960-10-13,house,None,N00031005,4,Congresswoman.Hartzler,202-225-0148,[u'H0MO04086'],Vicky,F,412444,21149,True,Hartzler,None,,None,None,None,Rep.Hartzler@opencongress.org,ocd-division/country:us/state:mo/cd:4,2235 Rayburn House Office Building,,R,202-225-2876,,MO,Missouri,,2019-01-03,2017-01-03,02032,Rep,RepHartzler,8783,https://hartzler.house.gov,repvickyhartzler
396,H001052,1957-01-25,house,None,N00029147,1,AndyHarrisMD,202-225-0254,[u'H8MD01094'],Andy,M,412434,21139,True,Harris,None,,None,None,None,Rep.Harris@opencongress.org,ocd-division/country:us/state:md/cd:1,1533 Longworth House Office Building,,R,202-225-5311,,MD,Maryland,,2019-01-03,2017-01-03,02026,Rep,RepAndyHarrisMD,19157,http://harris.house.gov,RepAndyHarris
397,H001045,1956-06-01,house,None,N00029632,3,GreggHarper,202-225-5797,[u'H8MS03067'],Gregg,M,412280,20925,True,Harper,None,,None,None,None,Rep.Harper@opencongress.org,ocd-division/country:us/state:ms/cd:3,2227 Rayburn House Office Building,,R,202-225-5031,,MS,Mississippi,,2019-01-03,2017-01-03,01933,Rep,GreggHarper,101985,http://harper.house.gov,congressmanharper
398,G000535,1953-12-10,house,None,N00004874,4,RepGutierrez,202-225-7810,[u'H2IL08039'],Luis,M,400163,29348,True,Gutiérrez,None,,V.,None,None,Rep.Gutierrez@opencongress.org,ocd-division/country:us/state:il/cd:4,2408 Rayburn House Office Building,,D,202-225-8203,,IL,Illinois,,2019-01-03,2017-01-03,00478,Rep,RepGutierrez,26841,https://gutierrez.house.gov,repluisgutierrez
399,G000558,1964-02-18,house,None,N00029675,2,None,202-226-2019,[u'H8KY02031'],Brett,M,412278,20916,True,Guthrie,None,,None,None,None,Rep.Guthrie@opencongress.org,ocd-division/country:us/state:ky/cd:2,2434 Rayburn House Office Building,,R,202-225-3501,,KY,Kentucky,,2019-01-03,2017-01-03,01922,Rep,RepGuthrie,18829,https://guthrie.house.gov,BrettGuthrie
400,G000551,1948-02-19,house,None,N00025284,3,Rep.Grijalva,202-225-1541,[u'H2AZ07070'],Raúl,M,400162,20305,True,Grijalva,None,,M.,None,None,Rep.Grijalva@opencongress.org,ocd-division/country:us/state:az/cd:3,1511 Longworth House Office Building,,D,202-225-2435,,AZ,Arizona,,2019-01-03,2017-01-03,01708,Rep,RepraulGrijalva,28253,https://grijalva.house.gov,raulgrijalvaaz07
401,G000568,1958-03-15,house,None,N00032029,9,RepMorganGriffith,202-225-0076,[u'H0VA09055'],H.,M,412485,21191,True,Griffith,None,,Morgan,None,None,Rep.Morgangriffith@opencongress.org,ocd-division/country:us/state:va/cd:9,2202 Rayburn House Office Building,,R,202-225-3861,,VA,Virginia,,2019-01-03,2017-01-03,02070,Rep,RepMGriffith,5148,http://morgangriffith.house.gov,RepMorganGriffith
