title,full_title,firstname,middlename,lastname,name_suffix,nickname,party,state,district,in_office,gender,phone,fax,website,webform,congress_office,bioguide_id,votesmart_id,fec_id,govtrack_id,crp_id,twitter_id,congresspedia_url,youtube_url,facebook_id,official_rss,senate_class,birthdate,oc_email
Rep,Representative,Betty,Louise,McCollum,,,D,MN,4,1,F,202-225-6631,,http://mccollum.house.gov,,2256 Rayburn House Office Building,M001143,3812,H0MN04049,400259,N00012942,BettyMcCollum04,http://www.opencongress.org/wiki/Betty_McCollum,,1.53386E+14,,,7/12/54,Rep.Mccollum@opencongress.org
Rep,Representative,Jeff,,Miller,,,R,FL,1,0,M,202-225-4136,202-225-3414,http://jeffmiller.house.gov,https://jeffmiller.house.gov/contact/contactform.htm,336 Cannon House Office Building,M001144,17276,H2FL01100,400279,N00013846,,http://www.opencongress.org/wiki/Jeff_Miller,http://youtube.com/RepJeffMiller,66367876671,,,6/27/59,
Rep,Representative,James,,Marshall,,Jim,D,GA,8,0,M,,,http://jimmarshall.house.gov,,,M001146,31916,H0GA08032,400254,N00009635,,http://www.opencongress.org/wiki/James_Marshall,http://youtube.com/RepJimMarshall,,,,3/31/48,
Rep,Representative,Thaddeus,G.,McCotter,,Thad,R,MI,11,0,M,202-225-8171,202-225-2667,http://mccotter.house.gov,http://mccotter.house.gov/HoR/MI11/Contact/Office+Contact+Information/Zipcode+Authentication+Page.htm,2243 Rayburn House Office Building,M001147,19847,H2MI00037,400260,N00013808,ThadMcCotter,http://www.opencongress.org/wiki/Thaddeus_McCotter,http://youtube.com/RepMcCotter,thaddeusmccotter,,,8/22/65,
Rep,Representative,Kendrick,Brett,Meek,,,D,FL,17,0,M,,,http://kendrickmeek.house.gov,,,M001148,8092,H2FL17056,400270,N00025692,kendrickbmeek,http://www.opencongress.org/wiki/Kendrick_Meek,http://youtube.com/KendrickBMeek,,,,9/6/66,
Rep,Representative,Michael,H.,Michaud,,,D,ME,2,0,M,202-225-6306,202-225-2943,http://michaud.house.gov,http://michaud.house.gov/email,1724 Longworth House Office Building,M001149,6582,H2ME02097,400274,N00024770,RepMikeMichaud,http://www.opencongress.org/wiki/Michael_Michaud,http://youtube.com/repmikemichaud,1.3128E+11,,,1/18/55,
Rep,Representative,Candice,S.,Miller,,,R,MI,10,0,F,202-225-2106,202-226-1169,http://candicemiller.house.gov,http://candicemiller.house.gov/contact,320 Cannon House Office Building,M001150,2062,H6MI12181,400276,N00009795,CandiceMiller,http://www.opencongress.org/wiki/Candice_Miller,http://youtube.com/candicemi10,2.10402E+11,,,5/7/54,
Rep,Representative,Tim,,Murphy,,,R,PA,18,1,M,202-225-2301,,http://murphy.house.gov,,2332 Rayburn House Office Building,M001151,9794,H2PA18143,400285,N00024992,RepTimMurphy,http://www.opencongress.org/wiki/Tim_Murphy,http://youtube.com/TimMurphyPA18,1.0577E+14,,,9/11/52,Rep.Murphy@opencongress.org
Rep,Representative,Marilyn,N.,Musgrave,,,R,CO,4,0,F,,,http://musgrave.house.gov,,,M001152,2703,H2CO04045,400287,N00025054,,http://www.opencongress.org/wiki/Marilyn_Musgrave,,,,,1/27/49,
Sen,Senator,Lisa,A.,Murkowski,,,R,AK,Senior Seat,1,F,202-224-6665,,https://www.murkowski.senate.gov,,709 Hart Senate Office Building,M001153,15841,S4AK00099,300075,N00026050,LisaMurkowski,http://www.opencongress.org/wiki/Lisa_Murkowski,http://youtube.com/senatormurkowski,25271170290,,III,5/22/57,Sen.Murkowski@opencongress.org
Rep,Representative,R.,Bradley,Miller,,Brad,D,NC,13,0,M,202-225-3032,202-225-0181,http://www.house.gov/bradmiller,"http://bradmiller.house.gov/?sectionid=17&sectiontree=9,17",1127 Longworth House Office Building,M001154,10205,H2NC13029,400280,N00025093,RepBradMiller,http://www.opencongress.org/wiki/Ralph_Miller,http://youtube.com/MillerNC13,repbradmiller,,,5/19/53,
Rep,Representative,Connie,,Mack,IV,,R,FL,14,0,M,202-225-2536,202-226-0439,http://www.house.gov/mack,http://mack.house.gov/index.cfm?FuseAction=ContactConnie.ContactForm,115 Cannon House Office Building,M001155,53996,H4FL14059,400622,N00026425,RepConnieMack,http://www.opencongress.org/wiki/Connie_Mack,http://youtube.com/RepConnieMack,RepConnieMack,,,8/12/67,
Rep,Representative,Patrick,T.,McHenry,,,R,NC,10,1,M,202-225-2576,,http://mchenry.house.gov,,2334 Rayburn House Office Building,M001156,21031,H4NC10047,400644,N00026627,PatrickMcHenry,http://www.opencongress.org/wiki/Patrick_McHenry,http://youtube.com/CongressmanMcHenry,8045519803,,,10/22/75,Rep.Mchenry@opencongress.org
Rep,Representative,Michael,T.,McCaul,,,R,TX,10,1,M,202-225-2401,,http://mccaul.house.gov,,2001 Rayburn House Office Building,M001157,49210,H4TX10093,400654,N00026460,RepMcCaul,http://www.opencongress.org/wiki/Michael_McCaul,http://youtube.com/MichaelTMcCaul,6355254859,,,1/14/62,Rep.Mccaul@opencongress.org
Rep,Representative,Kenny,Ewell,Marchant,,,R,TX,24,1,M,202-225-6605,,http://marchant.house.gov,,2369 Rayburn House Office Building,M001158,5549,H4TX24094,400656,N00026710,RepKenMarchant,http://www.opencongress.org/wiki/Kenny_Marchant,http://youtube.com/RepKennyMarchant,6349487899,,,2/23/51,Rep.Marchant@opencongress.org
Rep,Representative,Cathy,,McMorris Rodgers,,,R,WA,5,1,F,202-225-2006,,http://mcmorris.house.gov,,1314 Longworth House Office Building,M001159,3217,H4WA05077,400659,N00026314,CathyMcMorris,http://www.opencongress.org/wiki/Cathy_McMorris-Rodgers,http://youtube.com/mcmorrisrodgers,3.21619E+11,,,5/22/69,Rep.Mcmorris@opencongress.org
Rep,Representative,Gwen,,Moore,,,D,WI,4,1,F,202-225-4572,,http://gwenmoore.house.gov,,2252 Rayburn House Office Building,M001160,3457,H4WI04183,400661,N00026914,RepGwenMoore,http://www.opencongress.org/wiki/Gwendolynne_Moore,http://youtube.com/RepGwenMoore,58864029545,,,4/18/51,Rep.Gwenmoore@opencongress.org
Rep,Representative,Charles,J.,Melancon,,,D,LA,3,0,M,,,http://melancon.house.gov,,,M001161,35601,H4LA03028,400635,N00026840,,http://www.opencongress.org/wiki/Charles_Melancon,http://youtube.com/RepCharlieMelancon,,,,10/3/47,
Sen,Senator,Mel,,Martinez,,,R,FL,Junior Seat,0,M,,,http://martinez.senate.gov,,,M001162,31193,S4FL00298,400621,N00026748,melmartinez,http://www.opencongress.org/wiki/Melquiades_Martinez,http://youtube.com/SenMartinezdotgov,,,III,10/23/46,
Rep,Representative,Doris,O.,Matsui,,,D,CA,6,1,F,202-225-7163,,http://matsui.house.gov,,2311 Rayburn House Office Building,M001163,28593,H6CA05195,400663,N00027459,DorisMatsui,http://www.opencongress.org/wiki/Doris_Matsui,http://youtube.com/RepDorisMatsui,doris.matsui,,,9/25/44,Rep.Matsui@opencongress.org
Rep,Representative,Tim,,Mahoney,,,D,FL,16,0,M,,,http://mahoney.house.gov,,,M001164,68195,H6FL16059,412197,N00027804,,http://www.opencongress.org/wiki/Tim_Mahoney,,,,,8/15/56,
Rep,Representative,Kevin,,McCarthy,,,R,CA,23,1,M,202-225-2915,,http://kevinmccarthy.house.gov,,2421 Rayburn House Office Building,M001165,28918,H6CA22125,412190,N00028152,GOPLeader,http://www.opencongress.org/wiki/Kevin_McCarthy,http://youtube.com/repkevinmccarthy,51052893175,,,1/26/65,Rep.Kevinmccarthy@opencongress.org
Rep,Representative,Jerry,,McNerney,,,D,CA,9,1,M,202-225-1947,,http://mcnerney.house.gov,,2265 Rayburn House Office Building,M001166,29474,H4CA11081,412189,N00026926,RepMcNerney,http://www.opencongress.org/wiki/Gerald_McNerney,http://youtube.com/RepJerryMcNerney,2.15241E+14,,,6/18/51,Rep.Mcnerney@opencongress.org
Rep,Representative,Harry,E.,Mitchell,,,D,AZ,5,0,M,,,http://mitchell.house.gov,,,M001167,16369,H6AZ05067,412187,N00028162,HarryEMitchell,http://www.opencongress.org/wiki/Harry_Mitchell,http://youtube.com/RepHarryMitchell,,,,7/18/40,
Rep,Representative,Patrick,J.,Murphy,,,D,PA,8,0,M,,,http://patrickmurphy.house.gov,,,M001168,60031,H6PA08194,412233,N00027594,,http://www.opencongress.org/wiki/Patrick_Murphy,,,,,10/19/73,
Sen,Senator,Christopher,S.,Murphy,,,D,CT,Junior Seat,1,M,202-224-4041,202-225-5933,https://www.murphy.senate.gov,http://www.murphy.senate.gov/contact,136 Hart Senate Office Building,M001169,17189,H6CT05124,412194,N00027566,ChrisMurphyCT,http://www.opencongress.org/wiki/Christopher_Murphy,http://youtube.com/senchrismurphy,19437978960,,I,8/3/73,Sen.Murphy@opencongress.org
Sen,Senator,Claire,,McCaskill,,,D,MO,Senior Seat,1,F,202-224-6154,202-228-6326,https://www.mccaskill.senate.gov,http://www.mccaskill.senate.gov/?p=contact,730 Hart Senate Office Building,M001170,2109,S6MO00305,412243,N00027694,McCaskillOffice,http://www.opencongress.org/wiki/Claire_McCaskill,http://youtube.com/SenatorMcCaskill,1.31498E+11,,I,7/24/53,Sen.Mccaskill@opencongress.org
Rep,Representative,Daniel,B.,Maffei,,,D,NY,24,0,M,202-225-3701,202-225-4042,http://maffei.house.gov,https://maffei.house.gov/email-me,422 Cannon House Office Building,M001171,68959,H6NY25125,412297,N00027891,RepDanMaffei,http://www.opencongress.org/wiki/Daniel_Maffei,http://youtube.com/repdanmaffei,4.70843E+14,,,7/4/68,
Rep,Representative,Betsy,,Markey,,,D,CO,4,0,F,,,http://betsymarkey.house.gov,,,M001172,106225,H8CO04067,412298,N00029128,,http://www.opencongress.org/wiki/Betsy_Markey,http://youtube.com/RepBetsyMarkey,,,,4/27/56,
Rep,Representative,Eric,J. J.,Massa,,,D,NY,29,0,M,,,http://massa.house.gov,,,M001173,69120,H6NY29168,412299,N00027550,EricMassa,http://www.opencongress.org/wiki/Eric_Massa,,,,,9/16/59,
Rep,Representative,Michael,E.,McMahon,,,D,NY,13,0,M,,,http://mcmahon.house.gov,,,M001174,44728,H8NY13077,412296,N00030267,RepMikeMcMahon,http://www.opencongress.org/wiki/Michael_McMahon,http://youtube.com/McMahonNY13,,,,9/12/57,
Rep,Representative,Walter,,Minnick,,,D,ID,1,0,M,,,http://minnick.house.gov,,,M001175,436,H8ID01090,412300,N00006288,WaltMinnick,http://www.opencongress.org/wiki/Walter_Minnick,http://youtube.com/CongressmanMinnick,,,,9/20/42,
Sen,Senator,Jeff,,Merkley,,,D,OR,Junior Seat,1,M,202-224-3753,202-228-3997,https://www.merkley.senate.gov,http://www.merkley.senate.gov/contact/,313 Hart Senate Office Building,M001176,23644,S8OR00207,412325,N00029303,SenJeffMerkley,http://www.opencongress.org/wiki/Jeffery_Merkley,http://youtube.com/SenatorJeffMerkley,74374931545,,II,10/24/56,Sen.Merkley@opencongress.org
Rep,Representative,Tom,,McClintock,,,R,CA,4,1,M,202-225-2511,,http://mcclintock.house.gov,,2312 Rayburn House Office Building,M001177,9715,H8CA04152,412295,N00006863,RepMcClintock,http://www.opencongress.org/wiki/Tom_McClintock,http://youtube.com/McClintockCA04,81125319109,,,7/10/56,Rep.Mcclintock@opencongress.org
Rep,Representative,Scott,,Murphy,,,D,NY,20,0,M,,,http://scottmurphy.house.gov/,,,M001178,110967,H0NY20079,412332,N00030682,,http://www.opencongress.org/wiki/Scott_Murphy,,,,,1/26/70,
Rep,Representative,Tom,,Marino,,,R,PA,10,1,M,202-225-3731,,http://marino.house.gov,,2242 Rayburn House Office Building,M001179,119478,H0PA10078,412468,N00031777,RepTomMarino,http://www.opencongress.org/wiki/Tom_Marino,http://youtube.com/RepMarino,1.44409E+14,,,8/15/52,Rep.Marino@opencongress.org
Rep,Representative,David,B.,McKinley,,,R,WV,1,1,M,202-225-4172,,http://mckinley.house.gov,,2239 Rayburn House Office Building,M001180,117396,H0WV01072,412487,N00031681,RepMcKinley,http://www.opencongress.org/wiki/David_McKinley,http://youtube.com/RepDavidMcKinley,1.30377E+14,,,3/28/47,Rep.Mckinley@opencongress.org
Rep,Representative,Patrick,,Meehan,,,R,PA,7,1,M,202-225-2011,,https://meehan.house.gov,,2305 Rayburn House Office Building,M001181,119474,H0PA07082,412466,N00031134,RepMeehan,http://www.opencongress.org/wiki/Patrick_Meehan,http://youtube.com/repmeehan,1.36E+14,,,10/20/55,Rep.Meehan@opencongress.org
Rep,Representative,Mick,,Mulvaney,,,R,SC,5,1,M,202-225-5501,,https://mulvaney.house.gov,,2350 Rayburn House Office Building,M001182,60348,H0SC05031,412474,N00031412,RepMickMulvaney,http://www.opencongress.org/wiki/Mick_Mulvaney,http://youtube.com/RepMickMulvaney,1.8865E+14,,,7/21/67,Rep.Mulvaney@opencongress.org
Sen,Senator,Joe,,Manchin,III,,D,WV,Senior Seat,1,M,202-224-3954,202-228-0002,http://www.manchin.senate.gov/public,http://www.manchin.senate.gov/public/index.cfm/contact-form,306 Hart Senate Office Building,M001183,7547,S0WV00090,412391,N00032838,Sen_JoeManchin,http://www.opencongress.org/wiki/Joe_Manchin,http://youtube.com/SenatorJoeManchin,1.01501E+16,,I,8/24/47,Sen.Manchin@opencongress.org
Rep,Representative,Thomas,,Massie,,,R,KY,4,1,M,202-225-3465,,http://massie.house.gov,,2453 Rayburn House Office Building,M001184,132068,H2KY04121,412503,N00034041,RepThomasMassie,,http://youtube.com/repthomasmassie,4.52481E+14,,,1/13/71,Rep.Massie@opencongress.org
Rep,Representative,Sean,Patrick,Maloney,,,D,NY,18,1,M,202-225-5441,,http://seanmaloney.house.gov,,1027 Longworth House Office Building,M001185,139760,H2NY22139,412562,N00034277,RepSeanMaloney,,,5.51199E+14,,,7/30/66,Rep.Seanmaloney@opencongress.org
Rep,Representative,Mark,,Meadows,,,R,NC,11,1,M,202-225-6401,,https://meadows.house.gov,,1024 Longworth House Office Building,M001187,136459,H2NC11080,412552,N00033631,RepMarkMeadows,,http://youtube.com/RepMarkMeadows,4.09883E+14,,,7/28/59,Rep.Meadows@opencongress.org
Rep,Representative,Grace,,Meng,,,D,NY,6,1,F,202-225-2601,,http://meng.house.gov,,1317 Longworth House Office Building,M001188,69157,H2NY06116,412560,N00034547,RepGraceMeng,,,1.95734E+14,,,10/1/75,Rep.Meng@opencongress.org
Rep,Representative,Luke,,Messer,,,R,IN,6,1,M,202-225-3021,,https://messer.house.gov,,1230 Longworth House Office Building,M001189,33997,H0IN02125,412540,N00012546,RepLukeMesser,,http://youtube.com/RepLukeMesser,3.67445E+14,,,2/27/69,Rep.Messer@opencongress.org
Rep,Representative,Markwayne,,Mullin,,,R,OK,2,1,M,202-225-2701,,http://mullin.house.gov,,1113 Longworth House Office Building,M001190,135898,H2OK02083,412568,N00033410,RepMullin,,,4.53638E+14,,,7/26/77,Rep.Mullin@opencongress.org
Rep,Representative,Tom,,MacArthur,,,R,NJ,3,1,M,202-225-4765,,https://macarthur.house.gov,,506 Cannon House Office Building,M001193,,H4NJ03130,412643,N00036155,RepTomMacArthur,,,CongressmanTomMacArthur,,,10/16/60,Rep.Macarthur@opencongress.org
Rep,Representative,John,,Moolenaar,,,R,MI,4,1,M,202-225-3561,,https://moolenaar.house.gov,,117 Cannon House Office Building,M001194,,H4MI04126,412634,N00036275,RepMoolenaar,,,RepMoolenaar,,,5/8/61,Rep.Moolenaar@opencongress.org
Rep,Representative,Alex,,Mooney,,,R,WV,2,1,M,202-225-2711,,https://mooney.house.gov,,1232 Longworth House Office Building,M001195,,H4WV02080,412662,N00033814,RepAlexMooney,,,CongressmanAlexMooney,,,6/5/71,Rep.Mooney@opencongress.org
Rep,Representative,Seth,,Moulton,,,D,MA,6,1,M,202-225-8020,,https://moulton.house.gov,,1408 Longworth House Office Building,M001196,,H4MA06090,412632,N00035431,teammoulton,,,CongressmanSethMoulton,,,10/24/78,Rep.Moulton@opencongress.org
Rep,Representative,Martha,,McSally,,,R,AZ,2,1,F,202-225-2542,,https://mcsally.house.gov,,510 Cannon House Office Building,M001197,,H2AZ08102,412611,N00033982,RepMcSally,,,RepMcSally,,,3/22/66,Rep.Mcsally@opencongress.org
Rep,Representative,Roger,,Marshall,,,R,KS,1,1,M,202-225-2715,,,,312 Cannon House Office Building,M001198,,,412704,,,,,,,,,
Rep,Representative,Brian,,Mast,,,R,FL,18,1,M,202-225-3026,,,,2182 Rayburn House Office Building,M001199,,,412698,,,,,,,,,
Rep,Representative,A.,,McEachin,,,D,VA,4,1,M,202-225-6365,,,,314 Cannon House Office Building,M001200,,,412728,,,,,,,,,
Rep,Representative,Paul,,Mitchell,,,R,MI,10,1,M,202-225-2106,,,,211 Cannon House Office Building,M001201,,,412710,,,,,,,,,
Rep,Representative,Stephanie,,Murphy,,,D,FL,7,1,F,202-225-4035,,,,1237 Longworth House Office Building,M001202,,,412694,,,,,,,,,
Rep,Representative,Jerrold,L.,Nadler,,,D,NY,10,1,M,202-225-5635,,http://nadler.house.gov,,2109 Rayburn House Office Building,N000002,26980,H2NY17071,400289,N00000939,RepJerryNadler,http://www.opencongress.org/wiki/Jerrold_Nadler,http://youtube.com/congressmannadler,78291598977,,,6/13/47,Rep.Nadler@opencongress.org
Rep,Representative,Richard,E.,Neal,,,D,MA,1,1,M,202-225-5601,,http://neal.house.gov,,341 Cannon House Office Building,N000015,26895,H8MA02041,400291,N00000153,RepRichardNeal,http://www.opencongress.org/wiki/Richard_Neal,http://youtube.com/RepRichardENeal,3.25643E+14,,,2/14/49,Rep.Neal@opencongress.org
Sen,Senator,Bill,,Nelson,,,D,FL,Senior Seat,1,M,202-224-5274,202-228-2183,https://www.billnelson.senate.gov,http://www.billnelson.senate.gov/contact-bill,716 Hart Senate Office Building,N000032,1606,S8FL00166,300078,N00009926,SenBillNelson,http://www.opencongress.org/wiki/Bill_Nelson,http://youtube.com/senbillnelson,,,I,9/29/42,Sen.Billnelson@opencongress.org
Rep,Representative,Richard,M.,Nolan,,,D,MN,8,1,M,202-225-6211,,http://nolan.house.gov,,2366 Rayburn House Office Building,N000127,138505,H2MN08111,408211,N00021207,USRepRickNolan,,http://youtube.com/USRepRickNolan,3.88085E+14,,,12/17/43,Rep.Nolan@opencongress.org
Del,Senator,Eleanor,Holmes,Norton,,,D,DC,0,1,F,202-225-8050,,http://norton.house.gov,,2136 Rayburn House Office Building,N000147,775,H0DC00058,400295,N00001692,EleanorNorton,http://www.opencongress.org/wiki/Eleanor_Norton,http://youtube.com/EleanorHNorton,61731840657,,,6/13/37,Rep.Norton@opencongress.org
Rep,Representative,Charles,W.,Norwood,Jr.,Charlie,R,GA,10,0,M,,,http://www.house.gov/norwood,,,N000159,,H4GA10022,400296,N00002630,,http://www.opencongress.org/wiki/Charles_Norwood,,,,,7/27/41,
Rep,Representative,Grace,F.,Napolitano,,,D,CA,32,1,F,202-225-5256,,http://napolitano.house.gov,,1610 Longworth House Office Building,N000179,8393,H8CA34068,400290,N00006789,GraceNapolitano,http://www.opencongress.org/wiki/Grace_Napolitano,http://youtube.com/RepGraceNapolitano,1.63108E+14,,,12/4/36,Rep.Napolitano@opencongress.org
Sen,Senator,Ben,E.,Nelson,,,D,NE,Senior Seat,0,M,202-224-6551,202-228-0012,http://bennelson.senate.gov/,http://www.bennelson.senate.gov/contact-me.cfm,720 Hart Senate Office Building,N000180,21744,S6NE00095,300077,N00005329,SenBenNelson,http://www.opencongress.org/wiki/E._Benjamin_Nelson,http://youtube.com/SenBenNelson,senatorbennelson,,I,5/17/41,
Rep,Representative,Devin,G.,Nunes,,,R,CA,22,1,M,202-225-2523,,http://nunes.house.gov,,1013 Longworth House Office Building,N000181,16725,H8CA20059,400297,N00007248,Rep_DevinNunes,http://www.opencongress.org/wiki/Devin_Nunes,http://youtube.com/RepDevinNunes,,,,10/1/73,Rep.Nunes@opencongress.org
Rep,Representative,Randy,,Neugebauer,,,R,TX,19,0,M,202-225-4005,202-225-9615,http://randy.house.gov,https://randy.house.gov/contact-me/email-me,1424 Longworth House Office Building,N000182,49522,H4TX19102,400441,N00026043,RandyNeugebauer,http://www.opencongress.org/wiki/Randy_Neugebauer,http://youtube.com/RandyNeugebauer,64137294987,,,12/24/49,
Rep,Representative,Glenn,C.,Nye,,,D,VA,2,0,M,,,http://nye.house.gov,,,N000183,109342,H8VA02046,412301,N00029784,GlennNye,http://www.opencongress.org/wiki/Glenn_Nye,http://youtube.com/GlennNye,,,,9/9/74,
Rep,Representative,Kristi,L.,Noem,,,R,SD,0,1,F,202-225-2801,,https://noem.house.gov,,2457 Rayburn House Office Building,N000184,58189,H0SD00054,412475,N00032022,RepKristiNoem,http://www.opencongress.org/wiki/Kristi_Noem,http://youtube.com/RepKristiNoem,,,,11/30/71,Rep.Noem@opencongress.org
Rep,Representative,Richard,B.,Nugent,,,R,FL,11,0,M,202-225-1002,202- 226-6559,https://nugent.house.gov,https://nugent.house.gov/contact/email-me,1727 Longworth House Office Building,N000185,124333,H0FL05139,412409,N00032441,RepRichNugent,http://www.opencongress.org/wiki/Richard_Nugent,http://youtube.com/RepRichNugent,1.83542E+14,,,5/26/51,
Rep,Representative,Alan,,Nunnelee,,,R,MS,1,0,M,202-225-4306,202- 225-3549,http://nunnelee.house.gov,https://nunnelee.house.gov/contact-form,1427 Longworth House Office Building,N000186,8326,H0MS01043,412442,N00031006,RepAlanNunnelee,http://www.opencongress.org/wiki/Alan_Nunnelee,http://youtube.com/congressmannunnelee,1.44919E+14,,,10/9/58,
Rep,Representative,Donald,W.,Norcross,,,D,NJ,1,1,M,202-225-6501,,http://norcross.house.gov,,1531 Longworth House Office Building,N000188,,H4NJ01084,412606,N00036154,DonaldNorcross,,,DonaldNorcrossNJ,,,12/13/58,Rep.Norcross@opencongress.org
Rep,Representative,Dan,,Newhouse,,,R,WA,4,1,M,202-225-5816,,https://newhouse.house.gov,,1318 Longworth House Office Building,N000189,,H4WA04104,412660,N00036403,RepNewhouse,,,RepNewhouse,,,7/10/55,Rep.Newhouse@opencongress.org
Rep,Representative,James,L.,Oberstar,,,D,MN,8,0,M,,,http://oberstar.house.gov,,,O000006,26927,H6MN08047,400299,N00001806,JimOberstar,http://www.opencongress.org/wiki/James_Oberstar,http://youtube.com/RepOberstar,,,,9/10/34,
Rep,Representative,David,Ross,Obey,,Dave,D,WI,7,0,M,,,http://obey.house.gov,,,O000007,27140,H6WI07033,400300,N00004394,,http://www.opencongress.org/wiki/David_Ross_Obey,http://youtube.com/CongressmanDaveObey,,,,10/3/38,
