,description,google_link,link,name,thumbnail
850,"Indivisible Houston. · March 5 at 5:38pm · ... Lubbock, TX 79401. Main: 806-472-
7533. Fax: 806-472-7536. 600 Navarro Suite 210. San Antonio, TX 78205",http://www.google.com/url?q=https://www.facebook.com/indivisiblehouston/posts/1027141917415915&sa=U&ved=0ahUKEwjqgqT6sOvSAhVHxYMKHbxqCq0QFghHMAk&usg=AFQjCNGWMv7Ro9hUAnBPyQJZ2WvZ-R2rgg,https://www.facebook.com/indivisiblehouston/posts/1027141917415915,COPY AND PASTE!... - Indivisible Houston | Facebook,
852,"Energize and Activate Chesapeake! Home · Members ... Indivisible. February 12 · 
4:00 PM. Indivisible. Discuss upcoming visit by Scott Taylor ... Chesapeake, VA.",http://www.google.com/url?q=https://www.meetup.com/Energize-and-activate-chesapeake/events/237633207/&sa=U&ved=0ahUKEwiowtb6sOvSAhUo0YMKHQ9fASkQFggaMAE&usg=AFQjCNFEQlE-VgSUGpmWuFGbaasOLzkLuA,https://www.meetup.com/Energize-and-activate-chesapeake/events/237633207/,"Indivisible - Energize and Activate Chesapeake! (Chesapeake, VA ...",
853,"This is a startup meeting for the local Indivisible 757 group. If you are unfamiliar ... 
Are all of the meetings going to be far from Chesapeake? ... Chesapeake, VA.",http://www.google.com/url?q=https://www.meetup.com/Energize-and-activate-chesapeake/events/237418382/&sa=U&ved=0ahUKEwiowtb6sOvSAhUo0YMKHQ9fASkQFggfMAI&usg=AFQjCNEtXwhoWJEP-xUsJrnyzTwtorJQCA,https://www.meetup.com/Energize-and-activate-chesapeake/events/237418382/,Indivisible 757 - Energize and Activate Chesapeake! (Chesapeake ...,
858,"Indivisible Charlottesville. 3976 likes ... Thu 8:00 PM EDT · The Haven · 
Charlottesville, VA ..... Trump budget cuts funding for EPA's Chesapeake Bay 
program.",http://www.google.com/url?q=https://www.facebook.com/indivisiblecharlottesville/&sa=U&ved=0ahUKEwiowtb6sOvSAhUo0YMKHQ9fASkQFgg6MAc&usg=AFQjCNGcYjRtpk-IAyIqMlx_TejS0ij9iQ,https://www.facebook.com/indivisiblecharlottesville/,Indivisible Charlottesville | Facebook,
862,"Meetups in Chula Vista. These are just some of the different ... 50 miles; 100 
miles; any distance. of. Chula Vista, CA ... Hillcrest Indivisible. We're 605 Activists.",http://www.google.com/url?q=https://www.meetup.com/cities/us/ca/chula_vista/&sa=U&ved=0ahUKEwjzkoL7sOvSAhWG3oMKHUD2DhoQFggfMAI&usg=AFQjCNH4Rj5lQfrmo23tY4VaHoNevplEbQ,https://www.meetup.com/cities/us/ca/chula_vista/,"Meetups near Chula Vista, California | Meetup",
863,"Find Meetups in Chula Vista, California about Movements and meet people in ... 
California Cannabis Entrepreneur Association ... Indivisible San Diego Central.",http://www.google.com/url?q=https://www.meetup.com/cities/us/ca/chula_vista/movements/&sa=U&ved=0ahUKEwjzkoL7sOvSAhWG3oMKHUD2DhoQFggkMAM&usg=AFQjCNEH6RV8hWy6YwMU5yuOuLne5bm9Hg,https://www.meetup.com/cities/us/ca/chula_vista/movements/,Movements Meetups in Chula Vista - Meetup,
871,"Jan 29, 2017 ... Updates: Michael McCaul (TX-10) is reported to have helped draft the ... 
Republicans held up Merrick Garland's confirmation for a year.",http://www.google.com/url?q=https://www.indivisibleaustin.com/2017/01/29/actions-for-january-30-february-5-2017/&sa=U&ved=0ahUKEwjmh6z7sOvSAhUk5oMKHUdbChMQFggaMAE&usg=AFQjCNH1pIeIGFJ8e4d2XVgiPgf7mFuJbQ,https://www.indivisibleaustin.com/2017/01/29/actions-for-january-30-february-5-2017/,"Actions for January 30 – February 5, 2017 – INDIVISIBLE AUSTIN",
872,"Indivisible: Resisting the Trump agenda Dallas, TX. 210 likes. Please click on the 
website link to begin the process of engagement against the Trump...",http://www.google.com/url?q=https://www.facebook.com/indivisibleguideDallasTx/&sa=U&ved=0ahUKEwjmh6z7sOvSAhUk5oMKHUdbChMQFgggMAI&usg=AFQjCNFGqMLko-BwtIxLdqLlBTLwJGHHkA,https://www.facebook.com/indivisibleguideDallasTx/,"Indivisible: Resisting the Trump agenda Dallas, TX | Facebook",
873,"Meetups in Garland. These are just some of the different ... Garland, TX. Groups · 
Calendar. Sort by Best ... Indivisible (Liberty Tree) - DFW. We're 663 Members.",http://www.google.com/url?q=https://www.meetup.com/cities/us/tx/garland/&sa=U&ved=0ahUKEwjmh6z7sOvSAhUk5oMKHUdbChMQFgglMAM&usg=AFQjCNEJjj4QI8u_5WHnQzyOwD2ex8hwug,https://www.meetup.com/cities/us/tx/garland/,"Meetups near Garland, Texas | Meetup",
886,"Indivisibles NC - Indivisible Groups of North Carolina. ... to Senator Richard Burr's 
offices in Wilmington, Winston-Salem, Rocky Mount and Washington, DC.",http://www.google.com/url?q=https://www.facebook.com/IndivisiblesNC/%3Fhc_ref%3DPAGES_TIMELINE&sa=U&ved=0ahUKEwjDldP7sOvSAhUl94MKHTuNB44QFgg0MAY&usg=AFQjCNFDRXT2pdYe2Pxg43c8uDyj1FjgxQ,https://www.facebook.com/IndivisiblesNC/?hc_ref=PAGES_TIMELINE,Indivisibles NC - Indivisible Groups of North Carolina | Facebook,
887,"... likes · 1081 talking about this. Charlotte Indivisible - Resist the Trump Agenda. 
... added 24 new photos. · 11 hrs ·. Indivisible Charlotte rally at Sen Tillis (R-NC).",http://www.google.com/url?q=https://www.facebook.com/CharlotteIndivisible/&sa=U&ved=0ahUKEwjDldP7sOvSAhUl94MKHTuNB44QFgg5MAc&usg=AFQjCNFTcoXTB7SYHwfMrzzUauU958r6dQ,https://www.facebook.com/CharlotteIndivisible/,Indivisible Charlotte | Facebook,
889,"Jan 30, 2017 ... Indivisible Piedmont NC will have its next meeting on Saturday, 2/4 at 1:00 at 
Green Street United Methodist Church in W-S. Hope to see some ...",http://www.google.com/url?q=https://www.meetup.com/Post-Election-Support-Group-Meetup/messages/boards/thread/50559790&sa=U&ved=0ahUKEwjDldP7sOvSAhUl94MKHTuNB44QFghAMAk&usg=AFQjCNF7YPgv9XUexFQ2g5Z6S_YwX09nyQ,https://www.meetup.com/Post-Election-Support-Group-Meetup/messages/boards/thread/50559790,Indivisible Piedmont NC - The Social/Political Exchange (Winston ...,
892,"See more of Resist Trump - Las Vegas by logging into Facebook. Message this ... 
Resist Trump - Las Vegas shared Indivisible Guide's photo. .... Nevada Sen.",http://www.google.com/url?q=https://www.facebook.com/ResistTrumpLV/&sa=U&ved=0ahUKEwj20Yf8sOvSAhWZ14MKHQl9DjsQFggeMAI&usg=AFQjCNFfVPfbxqBzNQ1dfUEe_zomCgZUZA,https://www.facebook.com/ResistTrumpLV/,Resist Trump - Las Vegas | Facebook,
893,"Indivisible Guide. 160006 likes · 31772 talking about this. Former congressional 
staffers reveal best practices for making Congress listen.",http://www.google.com/url?q=https://www.facebook.com/indivisibleguide/&sa=U&ved=0ahUKEwj20Yf8sOvSAhWZ14MKHQl9DjsQFggjMAM&usg=AFQjCNFpP9JwS_tGktBlAc8Dm2ZKHrp5oA,https://www.facebook.com/indivisibleguide/,Indivisible Guide | Facebook,
894,"Feb 19, 2017 ... Las Vegas, NV Post #: 1. All: If you have not read the Indivisible Book, please visit 
www.indivisibleguide.com and download the PDF. Written by ...",http://www.google.com/url?q=https://www.meetup.com/Resist-Las-Vegas/messages/boards/thread/50614605&sa=U&ved=0ahUKEwj20Yf8sOvSAhWZ14MKHQl9DjsQFggoMAQ&usg=AFQjCNF74-CEOUFDBBBPKlV-vZ-RDoT5qg,https://www.meetup.com/Resist-Las-Vegas/messages/boards/thread/50614605,"Indivisible - #Resist: Las Vegas (Las Vegas, NV) | Meetup",
899,"Change will not come if we wait for some other person or some other time. We 
are the ones we've been waiting for. We are the change that we seek. ” — PRES.",http://www.google.com/url?q=https://www.meetup.com/Indivisible-Reno/&sa=U&ved=0ahUKEwj7kr78sOvSAhUL34MKHdX0DA4QFggUMAA&usg=AFQjCNGMCRLNUA3W9cpxiv9MljXC-MYPHQ,https://www.meetup.com/Indivisible-Reno/,"Indivisible Reno (Reno, NV) | Meetup",
900,"Indivisible Reno Organizing Meeting. January 25 · 6:00 PM. Indivisible Reno. 
Were you upset with the election results? Do you want to know what you can do 
to ...",http://www.google.com/url?q=https://www.meetup.com/Indivisible-Reno/events/236812555/&sa=U&ved=0ahUKEwj7kr78sOvSAhUL34MKHdX0DA4QFggZMAE&usg=AFQjCNHgVt_vWksu23pfi9pm6__7ZNsCLA,https://www.meetup.com/Indivisible-Reno/events/236812555/,"Indivisible Reno Organizing Meeting - Indivisible Reno (Reno, NV ...",
901,"Feb 1, 2017 ... Then come join ""Indivisible Reno"" and get involved! We are non partisan 
individuals fighting for all against the Trump and his administration.",http://www.google.com/url?q=https://www.meetup.com/Indivisible-Reno/events/237245875/&sa=U&ved=0ahUKEwj7kr78sOvSAhUL34MKHdX0DA4QFggeMAI&usg=AFQjCNE_bd-y7ZyMKBHhbak4onvzQPA1ug,https://www.meetup.com/Indivisible-Reno/events/237245875/,"Indivisible Reno - Meeting - Indivisible Reno (Reno, NV) | Meetup",
902,"Change will not come if we wait for some other person or some other time. We 
are the ones we've been waiting for. We are the change that we seek.",http://www.google.com/url?q=https://www.meetup.com/Indivisible-Reno/events/236812641/&sa=U&ved=0ahUKEwj7kr78sOvSAhUL34MKHdX0DA4QFggkMAM&usg=AFQjCNEp4kP9iMXBBiIxJ1743sl06BEWXA,https://www.meetup.com/Indivisible-Reno/events/236812641/,"Calendar - Indivisible Reno (Reno, NV) | Meetup",
903,"4635 Longley Ln #109 , Reno, NV 89502-7944, United States ... the strategies 
and principles from Indivisible: A Practical Guide to Resisting the Trump Agenda
 ...",http://www.google.com/url?q=https://www.facebook.com/events/1187451597969421/&sa=U&ved=0ahUKEwj7kr78sOvSAhUL34MKHdX0DA4QFggpMAQ&usg=AFQjCNHAZMsbMNRAhCuF2xAmsoBlNfbGuQ,https://www.facebook.com/events/1187451597969421/,Indivisible Reno Organizing Meeting - Facebook,
911,"End: March 18, 2017• 3:00 PM Joe's Farm Grill• 3000 E Ray Rd, Gilbert, AZ 
85296. ... East Valley Indivisible shared Adam Parkhomenko's post. · January 14 ·
.",http://www.google.com/url?q=https://www.facebook.com/EastValleyIndivisible/&sa=U&ved=0ahUKEwjvzOD8sOvSAhUD2oMKHUq2BQkQFggeMAI&usg=AFQjCNFN-5ZV_eivugnXJDXLGDUM_617YQ,https://www.facebook.com/EastValleyIndivisible/,East Valley Indivisible | Facebook,
912,"East Valley Democrats include Mesa, Gilbert, Apache Junction, Queen Creek, 
and... ... February 28 at 1:21pm ·. From ""Indivisible: Arizona's 5th District"".",http://www.google.com/url?q=https://www.facebook.com/evdems/&sa=U&ved=0ahUKEwjvzOD8sOvSAhUD2oMKHUq2BQkQFggjMAM&usg=AFQjCNG3AbEGBh3urZYhxkYXzh-ugcvmCA,https://www.facebook.com/evdems/,East Valley Democrats | Facebook,
913,"Protest Trump Arizona - Planning Page. 3710 likes · 19 talking about this. We will 
gather, organize, and share information about Trump Protests in...",http://www.google.com/url?q=https://www.facebook.com/TrumpProtestAZ/&sa=U&ved=0ahUKEwjvzOD8sOvSAhUD2oMKHUq2BQkQFggpMAQ&usg=AFQjCNG8tJTIKKPk-utnwbHGlIRHb-M73A,https://www.facebook.com/TrumpProtestAZ/,Protest Trump Arizona - Planning Page | Facebook,
914,"Concerned about where the country is heading? You're not alone. Join others 
who care about what's happening to democracy, equality, human rights, social ...",http://www.google.com/url?q=https://www.meetup.com/en-AU/Resist-Gilbert/&sa=U&ved=0ahUKEwjvzOD8sOvSAhUD2oMKHUq2BQkQFgguMAU&usg=AFQjCNHyo5pXnm07txBmu9GHKkwF-HscGg,https://www.meetup.com/en-AU/Resist-Gilbert/,"#Resist: Gilbert (Gilbert, AZ) | Meetup",
921,"Want to get involved? Join us, Indivisible South Florida on Feb. 26th from 3pm-
5pm in Ft. Lauderdale: http://indivisiblesouthflorida.com/. Added By Garrin E. 0 ...",http://www.google.com/url?q=https://www.meetup.com/Resist-Hialeah/&sa=U&ved=0ahUKEwig4439sOvSAhUL5YMKHRa0BLcQFggkMAI&usg=AFQjCNF9l5xbpiYQOBppzekdE-uP3Dojzg,https://www.meetup.com/Resist-Hialeah/,"#Resist: Hialeah (Hialeah, FL) | Meetup",
928,"Indivisible South Florida seeks to “plug in” activists from all walks of life, “turn on” 
their passion to fight for that in which we believe, and “stay lit”.",http://www.google.com/url?q=https://www.indivisiblesouthflorida.com/&sa=U&ved=0ahUKEwig4439sOvSAhUL5YMKHRa0BLcQFghKMAk&usg=AFQjCNFa-2Poee5bqLzLaWqHEgG3NthINA,https://www.indivisiblesouthflorida.com/,Indivisible South Florida,
932,"Indivisible Arlington is a group of concerned citizens who will call elected officials
, .... into Trump's treasonous collusion with Russia and save VA public schools.",http://www.google.com/url?q=https://www.facebook.com/IndivisibleARL/&sa=U&ved=0ahUKEwj6zbf9sOvSAhVh7IMKHcf8A64QFgglMAM&usg=AFQjCNG9nm260qsT0Sm2Vuyde7fscTDuNg,https://www.facebook.com/IndivisibleARL/,Indivisible Arlington | Facebook,
933,"The State of Indivisible. So what has Indivisible been up to since our launch? You 
may be surprised. And you may want to get involved. Learn More ...",http://www.google.com/url?q=https://www.indivisible.us/&sa=U&ved=0ahUKEwj6zbf9sOvSAhVh7IMKHcf8A64QFggqMAQ&usg=AFQjCNH29TPsxAgL5mrLUjOvTmLzOnvKwg,https://www.indivisible.us/,Indivisible: Home,
936,"Feb 11, 2017 ... Free forum : This is the Arlington VA Indivisible group forum.",http://www.google.com/url?q=http://indivisiblearl.forumotion.com/&sa=U&ved=0ahUKEwj6zbf9sOvSAhVh7IMKHcf8A64QFgg_MAc&usg=AFQjCNHaRkHTXmzw5gnpQE2Dido1xGc1mw,http://indivisiblearl.forumotion.com/,Arlington VA Indivisible: Free forum,
937,"March 21: Warner Lobby Day Tuesday, March 21 | 12:00-1:00 pm Join us at 
Senator Warner's Vienna Office, 8000 Towers Crescent Drive Vienna, VA 22182.",http://www.google.com/url?q=https://indivisiblearlingtonva.com/&sa=U&ved=0ahUKEwj6zbf9sOvSAhVh7IMKHcf8A64QFghFMAg&usg=AFQjCNHW975Jqs5YBJFfIQTOqiQLN8xllA,https://indivisiblearlingtonva.com/,"INDIVISIBLE ARLINGTON, VA | #StandIndivisible Against Trump",
939,"Akron Indivisible Defense. 217 likes · 37 talking about this. A grassroots group in 
Akron, OH determined to voice our concerns to our elected officials...",http://www.google.com/url?q=https://www.facebook.com/AkronIndivisibleDefense/&sa=U&ved=0ahUKEwiBvtr9sOvSAhUC2oMKHf4eBAgQFggUMAA&usg=AFQjCNHLGtQueSA1jMevwCOHQqqGIgyQqQ,https://www.facebook.com/AkronIndivisibleDefense/,Akron Indivisible Defense | Facebook,
945,"Mar 4, 2017 ... All members of @Resist are more than welcome to check out the Akron 
Indivisible Defense group. The future of our country is so important that ...",http://www.google.com/url?q=https://www.meetup.com/Resist-Akron/messages/boards/thread/50649082/&sa=U&ved=0ahUKEwiBvtr9sOvSAhUC2oMKHf4eBAgQFgg1MAY&usg=AFQjCNFANDUqfmuyEKAdx_xFQVy70w0mKg,https://www.meetup.com/Resist-Akron/messages/boards/thread/50649082/,"Akron Indivisible Defense - #Resist: Akron (Akron, OH) | Meetup",
949,"Sadly, the popular vote did not prevail, and now we must all unite to resist ...",http://www.google.com/url?q=https://www.meetup.com/IndivisibleOCIrvineN/&sa=U&ved=0ahUKEwjwtZH-sOvSAhVj_IMKHczTAeUQFggUMAA&usg=AFQjCNFiAu6ilaOkV6Wfxjh7Wxf_oUpVVQ,https://www.meetup.com/IndivisibleOCIrvineN/,"Indivisible OC 45 Irvine North (Irvine, CA) | Meetup",
950,"Sadly, although Orange County voted to elect Hillary Clinton it did not ...",http://www.google.com/url?q=https://www.meetup.com/IndivisibleOCIrvineS/&sa=U&ved=0ahUKEwjwtZH-sOvSAhVj_IMKHczTAeUQFgggMAE&usg=AFQjCNHYs2o19zpZ_IpY_JgH0GDIkcppAg,https://www.meetup.com/IndivisibleOCIrvineS/,"Indivisible OC 45 Irvine South (Irvine, CA) | Meetup",
951,Indivisible Orange County is a group for those who are interested in working ...,http://www.google.com/url?q=https://www.meetup.com/Indivisible-Orange-County/&sa=U&ved=0ahUKEwjwtZH-sOvSAhVj_IMKHczTAeUQFggsMAI&usg=AFQjCNHGsRVws-dBt9vP7iqFykbs80qJqg,https://www.meetup.com/Indivisible-Orange-County/,"Indivisible Orange County (Huntington Beach, CA) | Meetup",
952,9 Indivisible OC 45 Members | 3 Photos. We have the wonderful Duck Club in ...,http://www.google.com/url?q=https://www.meetup.com/Indivisible-CD-45-NW/&sa=U&ved=0ahUKEwjwtZH-sOvSAhVj_IMKHczTAeUQFgg4MAM&usg=AFQjCNHD_nDp5V9kvIwlKoMxK48BUJyxmQ,https://www.meetup.com/Indivisible-CD-45-NW/,"Indivisible OC 45 Tustin, Orange, Anaheim Hills (Tustin, CA) | Meetup",
953,"Indivisible OC. 120 likes · 11 talking about this. Standing together against Donald 
J Trump and political extremism in Orange County, CA. twitter:...",http://www.google.com/url?q=https://www.facebook.com/indivisibleoc/&sa=U&ved=0ahUKEwjwtZH-sOvSAhVj_IMKHczTAeUQFghEMAQ&usg=AFQjCNEHg1V-pJXW8AIXNKuYf7vYG4O-sw,https://www.facebook.com/indivisibleoc/,Indivisible OC | Facebook,
954,"What is Indivisible? Donald Trump is the biggest popular-vote loser in history to 
ever call himself President-Elect. In spite of the fact that he has no mandate, ...",http://www.google.com/url?q=http://www.indivisibleoc.org/&sa=U&ved=0ahUKEwjwtZH-sOvSAhVj_IMKHczTAeUQFghJMAU&usg=AFQjCNF-aPHuAzebJxCIBgGVqI-VIzDqUw,http://www.indivisibleoc.org/,INDIVISIBLE ORANGE COUNTY: Home,
955,"Senators. Dianne Feinstein (D) 11111 Santa Monica Blvd. Suite 915. Los 
Angeles, CA 90025 (310) 914-7300 (202) 224-3841. Kamala Harris (D) 312 N. 
Spring ...",http://www.google.com/url?q=http://www.indivisibleoc.org/contact-your-rep/&sa=U&ved=0ahUKEwjwtZH-sOvSAhVj_IMKHczTAeUQFghOMAY&usg=AFQjCNGSBcHzk4Lq0F53gFRPFn4SAWGB8w,http://www.indivisibleoc.org/contact-your-rep/,Contact Your Rep | INDIVISIBLE ORANGE COUNTY,
958,"3 days ago ... You are invited to attend the Indivisible OC neighborhood networking meeting in 
Irvine on Sunday March 19th. The meeting will include a ...",http://www.google.com/url?q=https://indivisibleca-d39.org/eventsingle/indivisible-oc-networking-meeting/&sa=U&ved=0ahUKEwjwtZH-sOvSAhVj_IMKHczTAeUQFghdMAk&usg=AFQjCNEBzwnlpLHcGCXhlUNiAG6f5v1-Dg,https://indivisibleca-d39.org/eventsingle/indivisible-oc-networking-meeting/,Indivisible OC Networking Meeting - INDIVISIBLE CA-D39,
962,"MAR15. Indivisible Rochester West 1st meeting. Wed 7:00 PM EDT · Seymour 
Library · Brockport, NY. 2 people interested · 2 people going. LikeComment.",http://www.google.com/url?q=https://www.facebook.com/Indivisible-Rochester-West-387085188324795/&sa=U&ved=0ahUKEwiV6rb-sOvSAhWm7YMKHTEHDrIQFggmMAM&usg=AFQjCNHbnOQYIeKxhlIkcGhYSUDHSAxj0w,https://www.facebook.com/Indivisible-Rochester-West-387085188324795/,Indivisible Rochester West | Facebook,
963,"Indivisible Nation is a group of concerned citizens working to fight extremism in 
the ... Wed 6:30 PM EDT · Brooklyn Society for Ethical Culture · New York, NY.",http://www.google.com/url?q=https://www.facebook.com/oneindivisiblenation/&sa=U&ved=0ahUKEwiV6rb-sOvSAhWm7YMKHTEHDrIQFggrMAQ&usg=AFQjCNFw4PQNhq9bwXVm7TBpVZv5z8gp7A,https://www.facebook.com/oneindivisiblenation/,Indivisible Nation BK | Facebook,
964,"Indivisible Guide. 160006 likes · 31772 talking about this. Former congressional 
staffers reveal best practices for making Congress listen.",http://www.google.com/url?q=https://www.facebook.com/indivisibleguide/&sa=U&ved=0ahUKEwiV6rb-sOvSAhWm7YMKHTEHDrIQFggwMAU&usg=AFQjCNFpP9JwS_tGktBlAc8Dm2ZKHrp5oA,https://www.facebook.com/indivisibleguide/,Indivisible Guide | Facebook,
966,"New York, NY 10017. Phone: (212) 486-4430. Fax: (202) 228-2838. TDD: (212) 
486-7803. 100 State Street, Room 3040. Rochester, NY 14614. Phone: (585) ...",http://www.google.com/url?q=http://indivisibleny23.com/contact-information/&sa=U&ved=0ahUKEwiV6rb-sOvSAhWm7YMKHTEHDrIQFgg3MAc&usg=AFQjCNFzYDitfS8NuCvYVHLE05apDSKrtA,http://indivisibleny23.com/contact-information/,Contact Information – Indivisible of New York's 23rd District,
969,"Indivisible Idaho is a chapter of the grassroots movement based on the principles 
outlined in the Indivisible Guide. We want a government that is accessible.",http://www.google.com/url?q=http://indivisibleidaho.com/&sa=U&ved=0ahUKEwif_-H-sOvSAhVFwYMKHd1xCWwQFggUMAA&usg=AFQjCNETKtLfZ7mNcGF--a2mLIsrGO_VWQ,http://indivisibleidaho.com/,Indivisible Idaho: Home,
970,"Mar 3, 2017 ... About the event: Hello scientists and science enthusiasts ...",http://www.google.com/url?q=http://indivisibleidaho.com/event/march-for-science/&sa=U&ved=0ahUKEwif_-H-sOvSAhVFwYMKHd1xCWwQFggZMAE&usg=AFQjCNFn38ZXCfALbGijvyb1hyNkXbmPRA,http://indivisibleidaho.com/event/march-for-science/,March for Science - Boise - Indivisible Idaho,
971,6 days ago ... Indivisible Idaho and Indivisible Boise ask that you join us ...,http://www.google.com/url?q=http://indivisibleidaho.com/event/rischs-roadblocks/&sa=U&ved=0ahUKEwif_-H-sOvSAhVFwYMKHd1xCWwQFggiMAI&usg=AFQjCNFp-JKPi5xTFOyqZoJGDUebGj7Ilw,http://indivisibleidaho.com/event/rischs-roadblocks/,Risch's Roadblocks - Indivisible Idaho,
972,"A chapter of the Indivisible movement uniting Idaho's 35 legislative districts in a ... 
Remove. Indivisible Idaho This was in the Hulls Gulch area in Boise yesterday ...",http://www.google.com/url?q=https://www.facebook.com/IndivisibleIdaho/&sa=U&ved=0ahUKEwif_-H-sOvSAhVFwYMKHd1xCWwQFggrMAM&usg=AFQjCNECueOQHHZtKokh7aoIKY7WNRIwDQ,https://www.facebook.com/IndivisibleIdaho/,Indivisible Idaho | Facebook,
985,"WASHINGTON, DC – Today, U.S. Congressman Scott Peters (CA-52) is leading 
.... A few weeks ago, Indivisible Michigan - District 11 held a missing members ...",http://www.google.com/url?q=https://www.facebook.com/indivisibleguide/&sa=U&ved=0ahUKEwiugY7_sOvSAhVD4YMKHQTSDRQQFgg0MAY&usg=AFQjCNFpP9JwS_tGktBlAc8Dm2ZKHrp5oA,https://www.facebook.com/indivisibleguide/,Indivisible Guide | Facebook,
